	G4-A1	G4-A10	G4-A11	G4-A2	G4-A4	G4-A5	G4-A6	G4-A7	G4-B1	G4-B10	G4-B11	G4-B2	G4-B3	G4-B4	G4-B5	G4-B6	G4-B7	G4-B9	G4-C1	G4-C10	G4-C2	G4-C3	G4-C4	G4-C5	G4-C9	G4-D1	G4-D10	G4-D2	G4-D3	G4-D4	G4-D5	G4-D9	G4-J1	G4-J2	G4-J3	G4-J4	G4-J5	G4-K1	G4-K2	G4-K3	G4-K4	G4-K5	G4-L1	G4-L2	G4-L3	G4-L4	G4-L5	G4-M1	G4-M2	G4-M3	G4-M4	G4-M5
G4-J5	0.15989529355336884	0.244933614325855	0.2856026098150731	0.15607182648528908	0.27092604792921804	0.33768322906202064	0.5072718719239693	0.244933614325855	0.3025619859493599	0.244933614325855	0.3025619859493599	0.244933614325855	0.3025619859493599	0.40261643640738387	0.22919516868454462	0.15607182648528908	0.13830378670760776	0.244933614325855	0.2638532994582712	0.2856026098150731	0.18471602287168495	0.14073615350129937	0.03689301337508542	0.2810998572444712	0.251094181647855	0.03689301337508542	0.18471602287168495	0.18471602287168495	0.13830378670760776	0.12034277126640652	0.24415142251664396	0.13830378670760776	0.0	0.0	0.16853753878812033	0.0	0.0	0.15981246172190275	0.0	0.0	0.0	0.11225413162038649	0.0	0.25567492558188976	0.23978421329364114	0.1373164874315106	0.002790964229925189	0.12225722462341317	0.11225413162038649	0.0	0.0	0.0
G4-K1	0.10115175439133163	0.18028301645993383	0.22222882362240529	0.2800352632462894	0.36510798007850065	0.27629414479492576	0.49871806058506774	0.18028301645993383	0.23979120724657588	0.18028301645993383	0.23979120724657588	0.18028301645993383	0.23979120724657588	0.3512115334242095	0.24241981497482953	0.2800352632462894	0.07926662922252974	0.18028301645993383	0.19976705967715622	0.22222882362240529	0.12638155448843572	0.08157095243174416	0.1790188760088853	0.21757296618055755	0.18662170202767006	0.1790188760088853	0.12638155448843572	0.12638155448843572	0.07926662922252974	0.14380450968900493	0.18710952085355884	0.07926662922252974	0.15981246172190275	0.15981246172190275	0.3014156015437429	0.15981246172190275	0.15981246172190275	0.0	0.15981246172190275	0.15981246172190275	0.15981246172190275	0.05357200950799537	0.15981246172190275	0.19756034363722136	0.2603480589907388	0.07874300464658161	0.16215739508766583	0.06303921671755454	0.05357200950799537	0.15981246172190275	0.15981246172190275	0.15981246172190275
G4-K2	0.15989529355336884	0.244933614325855	0.2856026098150731	0.15607182648528908	0.27092604792921804	0.33768322906202064	0.5072718719239693	0.244933614325855	0.3025619859493599	0.244933614325855	0.3025619859493599	0.244933614325855	0.3025619859493599	0.40261643640738387	0.22919516868454462	0.15607182648528908	0.13830378670760776	0.244933614325855	0.2638532994582712	0.2856026098150731	0.18471602287168495	0.14073615350129937	0.03689301337508542	0.2810998572444712	0.251094181647855	0.03689301337508542	0.18471602287168495	0.18471602287168495	0.13830378670760776	0.12034277126640652	0.24415142251664396	0.13830378670760776	0.0	0.0	0.16853753878812033	0.0	0.0	0.15981246172190275	0.0	0.0	0.0	0.11225413162038649	0.0	0.25567492558188976	0.23978421329364114	0.1373164874315106	0.002790964229925189	0.12225722462341317	0.11225413162038649	0.0	0.0	0.0
G4-K3	0.15989529355336884	0.244933614325855	0.2856026098150731	0.15607182648528908	0.27092604792921804	0.33768322906202064	0.5072718719239693	0.244933614325855	0.3025619859493599	0.244933614325855	0.3025619859493599	0.244933614325855	0.3025619859493599	0.40261643640738387	0.22919516868454462	0.15607182648528908	0.13830378670760776	0.244933614325855	0.2638532994582712	0.2856026098150731	0.18471602287168495	0.14073615350129937	0.03689301337508542	0.2810998572444712	0.251094181647855	0.03689301337508542	0.18471602287168495	0.18471602287168495	0.13830378670760776	0.12034277126640652	0.24415142251664396	0.13830378670760776	0.0	0.0	0.16853753878812033	0.0	0.0	0.15981246172190275	0.0	0.0	0.0	0.11225413162038649	0.0	0.25567492558188976	0.23978421329364114	0.1373164874315106	0.002790964229925189	0.12225722462341317	0.11225413162038649	0.0	0.0	0.0
G4-K4	0.15989529355336884	0.244933614325855	0.2856026098150731	0.15607182648528908	0.27092604792921804	0.33768322906202064	0.5072718719239693	0.244933614325855	0.3025619859493599	0.244933614325855	0.3025619859493599	0.244933614325855	0.3025619859493599	0.40261643640738387	0.22919516868454462	0.15607182648528908	0.13830378670760776	0.244933614325855	0.2638532994582712	0.2856026098150731	0.18471602287168495	0.14073615350129937	0.03689301337508542	0.2810998572444712	0.251094181647855	0.03689301337508542	0.18471602287168495	0.18471602287168495	0.13830378670760776	0.12034277126640652	0.24415142251664396	0.13830378670760776	0.0	0.0	0.16853753878812033	0.0	0.0	0.15981246172190275	0.0	0.0	0.0	0.11225413162038649	0.0	0.25567492558188976	0.23978421329364114	0.1373164874315106	0.002790964229925189	0.12225722462341317	0.11225413162038649	0.0	0.0	0.0
G4-K5	0.05245467776259168	0.1347316703654365	0.18133630601406633	0.24002710975156685	0.3340949955793722	0.24101809198299914	0.48107134011247427	0.1347316703654365	0.200770903206811	0.1347316703654365	0.200770903206811	0.1347316703654365	0.200770903206811	0.3262173191983471	0.20137624560389106	0.24002710975156685	0.028101842747189257	0.1347316703654365	0.156412683667494	0.18133630601406633	0.0804497190706782	0.030534216204881285	0.13339728213331958	0.17617637667613942	0.14179137252864296	0.13339728213331958	0.0804497190706782	0.0804497190706782	0.028101842747189257	0.09741823969898872	0.14748628543762246	0.028101842747189257	0.11225413162038649	0.11225413162038649	0.2618726353464092	0.11225413162038649	0.11225413162038649	0.05357200950799537	0.11225413162038649	0.11225413162038649	0.11225413162038649	0.0	0.11225413162038649	0.15213871057889258	0.21954860080694916	0.027926148535641068	0.11473179858429786	0.010003093003026679	0.0	0.11225413162038649	0.11225413162038649	0.11225413162038649
G4-L1	0.15989529355336884	0.244933614325855	0.2856026098150731	0.15607182648528908	0.27092604792921804	0.33768322906202064	0.5072718719239693	0.244933614325855	0.3025619859493599	0.244933614325855	0.3025619859493599	0.244933614325855	0.3025619859493599	0.40261643640738387	0.22919516868454462	0.15607182648528908	0.13830378670760776	0.244933614325855	0.2638532994582712	0.2856026098150731	0.18471602287168495	0.14073615350129937	0.03689301337508542	0.2810998572444712	0.251094181647855	0.03689301337508542	0.18471602287168495	0.18471602287168495	0.13830378670760776	0.12034277126640652	0.24415142251664396	0.13830378670760776	0.0	0.0	0.16853753878812033	0.0	0.0	0.15981246172190275	0.0	0.0	0.0	0.11225413162038649	0.0	0.25567492558188976	0.23978421329364114	0.1373164874315106	0.002790964229925189	0.12225722462341317	0.11225413162038649	0.0	0.0	0.0
G4-L2	0.18065087008495384	0.2670712969561179	0.3069181526593635	0.37341101580079367	0.452022785449599	0.3578838530045156	0.5667725827367032	0.2670712969561179	0.32352212019701837	0.2670712969561179	0.32352212019701837	0.2670712969561179	0.32352212019701837	0.4189980292484869	0.3310120188930665	0.37341101580079367	0.15938395593273985	0.2670712969561179	0.28561380743677756	0.3069181526593635	0.2050854082986677	0.1618404529220459	0.2657236747774156	0.30250851973724074	0.2731100616476508	0.2657236747774156	0.2050854082986677	0.2050854082986677	0.15938395593273985	0.22604908154124276	0.2635393687307427	0.15938395593273985	0.25567492558188976	0.25567492558188976	0.1294243836069452	0.25567492558188976	0.25567492558188976	0.19756034363722136	0.25567492558188976	0.25567492558188976	0.25567492558188976	0.15213871057889258	0.25567492558188976	0.0	0.08370041086718875	0.17618354333413438	0.2581650378125194	0.1435717794381962	0.15213871057889258	0.25567492558188976	0.25567492558188976	0.25567492558188976
G4-L3	0.20074988067265648	0.3310120188930665	0.36651131309086044	0.3602182701148987	0.4419189481542663	0.4120590877273206	0.5367705667724855	0.3310120188930665	0.3425545934027536	0.3310120188930665	0.3425545934027536	0.3310120188930665	0.3425545934027536	0.460861964126008	0.27269444672350046	0.3602182701148987	0.22604908154124276	0.3310120188930665	0.3057128180244802	0.36651131309086044	0.2671181472418844	0.22844342481465732	0.2502635867993044	0.3625779896280572	0.3363856339351494	0.2502635867993044	0.2671181472418844	0.2671181472418844	0.22604908154124276	0.1627397634079061	0.31981228078268725	0.22604908154124276	0.23978421329364114	0.23978421329364114	0.10753172684261966	0.23978421329364114	0.23978421329364114	0.2603480589907388	0.23978421329364114	0.23978421329364114	0.23978421329364114	0.21954860080694916	0.23978421329364114	0.08370041086718875	0.0	0.19645136725093534	0.24232748731927461	0.2118659511307069	0.21954860080694916	0.23978421329364114	0.23978421329364114	0.23978421329364114
G4-L4	0.029769118677855817	0.1587841069771262	0.20301763033650697	0.261441160392351	0.34744236077508106	0.2598378630203193	0.4663307483008233	0.1587841069771262	0.17927821531723218	0.1587841069771262	0.17927821531723218	0.1587841069771262	0.17927821531723218	0.33966909239004506	0.17869068651915518	0.261441160392351	0.05482610107222386	0.1587841069771262	0.13372712458275815	0.20301763033650697	0.10452603195044606	0.052579367941617224	0.15748315448744868	0.19811433879483753	0.16547695663673265	0.15748315448744868	0.10452603195044606	0.10452603195044606	0.05482610107222386	0.07473268061425285	0.1683681458586316	0.05482610107222386	0.1373164874315106	0.1373164874315106	0.27896259847136584	0.1373164874315106	0.1373164874315106	0.07874300464658161	0.1373164874315106	0.1373164874315106	0.1373164874315106	0.027926148535641068	0.1373164874315106	0.17618354333413438	0.19645136725093534	0.0	0.1352285334872117	0.03767404572047185	0.027926148535641068	0.1373164874315106	0.1373164874315106	0.1373164874315106
G4-L5	0.162266716863001	0.2473659855176157	0.2879039698866162	0.15879045708005415	0.2692041251205873	0.3398168166034805	0.5088591465356344	0.2473659855176157	0.3048087130790558	0.2473659855176157	0.3048087130790558	0.2473659855176157	0.3048087130790558	0.4043027134828768	0.23167823971211754	0.15879045708005415	0.14073615789936844	0.2473659855176157	0.2662247227679034	0.2879039698866162	0.18701738294322806	0.13864100869435966	0.03961164396985049	0.28341572248515456	0.25350670718529544	0.03961164396985049	0.18701738294322806	0.18701738294322806	0.14073615789936844	0.12282584229397946	0.24628501005810385	0.14073615789936844	0.002790964229925189	0.002790964229925189	0.16621046201231085	0.002790964229925189	0.002790964229925189	0.16215739508766583	0.002790964229925189	0.002790964229925189	0.002790964229925189	0.11473179858429786	0.002790964229925189	0.2581650378125194	0.24232748731927461	0.1352285334872117	0.0	0.12473489158732454	0.11473179858429786	0.002790964229925189	0.002790964229925189	0.002790964229925189
G4-M1	0.04329503600714407	0.12615027360186212	0.17365852891987288	0.23248999244653787	0.32829663575409657	0.2344234616034195	0.4778228333778074	0.12615027360186212	0.19345495990919728	0.12615027360186212	0.19345495990919728	0.12615027360186212	0.19345495990919728	0.321598755386196	0.19365618481525668	0.23248999244653787	0.018462932578484026	0.12615027360186212	0.14825797335896776	0.17365852891987288	0.07182578455917703	0.02091942936166234	0.12480265142315977	0.16840105093257335	0.1333501183501483	0.12480265142315977	0.07182578455917703	0.07182578455917703	0.018462932578484026	0.08869324746343299	0.14007897732964658	0.018462932578484026	0.12225722462341317	0.12225722462341317	0.2544144739880006	0.12225722462341317	0.12225722462341317	0.06303921671755454	0.12225722462341317	0.12225722462341317	0.12225722462341317	0.010003093003026679	0.12225722462341317	0.1435717794381962	0.2118659511307069	0.03767404572047185	0.12473489158732454	0.0	0.010003093003026679	0.12225722462341317	0.12225722462341317	0.12225722462341317
G4-M2	0.05245467776259168	0.1347316703654365	0.18133630601406633	0.24002710975156685	0.3340949955793722	0.24101809198299914	0.48107134011247427	0.1347316703654365	0.200770903206811	0.1347316703654365	0.200770903206811	0.1347316703654365	0.200770903206811	0.3262173191983471	0.20137624560389106	0.24002710975156685	0.028101842747189257	0.1347316703654365	0.156412683667494	0.18133630601406633	0.0804497190706782	0.030534216204881285	0.13339728213331958	0.17617637667613942	0.14179137252864296	0.13339728213331958	0.0804497190706782	0.0804497190706782	0.028101842747189257	0.09741823969898872	0.14748628543762246	0.028101842747189257	0.11225413162038649	0.11225413162038649	0.2618726353464092	0.11225413162038649	0.11225413162038649	0.05357200950799537	0.11225413162038649	0.11225413162038649	0.11225413162038649	0.0	0.11225413162038649	0.15213871057889258	0.21954860080694916	0.027926148535641068	0.11473179858429786	0.010003093003026679	0.0	0.11225413162038649	0.11225413162038649	0.11225413162038649
G4-M3	0.15989529355336884	0.244933614325855	0.2856026098150731	0.15607182648528908	0.27092604792921804	0.33768322906202064	0.5072718719239693	0.244933614325855	0.3025619859493599	0.244933614325855	0.3025619859493599	0.244933614325855	0.3025619859493599	0.40261643640738387	0.22919516868454462	0.15607182648528908	0.13830378670760776	0.244933614325855	0.2638532994582712	0.2856026098150731	0.18471602287168495	0.14073615350129937	0.03689301337508542	0.2810998572444712	0.251094181647855	0.03689301337508542	0.18471602287168495	0.18471602287168495	0.13830378670760776	0.12034277126640652	0.24415142251664396	0.13830378670760776	0.0	0.0	0.16853753878812033	0.0	0.0	0.15981246172190275	0.0	0.0	0.0	0.11225413162038649	0.0	0.25567492558188976	0.23978421329364114	0.1373164874315106	0.002790964229925189	0.12225722462341317	0.11225413162038649	0.0	0.0	0.0
G4-M4	0.15989529355336884	0.244933614325855	0.2856026098150731	0.15607182648528908	0.27092604792921804	0.33768322906202064	0.5072718719239693	0.244933614325855	0.3025619859493599	0.244933614325855	0.3025619859493599	0.244933614325855	0.3025619859493599	0.40261643640738387	0.22919516868454462	0.15607182648528908	0.13830378670760776	0.244933614325855	0.2638532994582712	0.2856026098150731	0.18471602287168495	0.14073615350129937	0.03689301337508542	0.2810998572444712	0.251094181647855	0.03689301337508542	0.18471602287168495	0.18471602287168495	0.13830378670760776	0.12034277126640652	0.24415142251664396	0.13830378670760776	0.0	0.0	0.16853753878812033	0.0	0.0	0.15981246172190275	0.0	0.0	0.0	0.11225413162038649	0.0	0.25567492558188976	0.23978421329364114	0.1373164874315106	0.002790964229925189	0.12225722462341317	0.11225413162038649	0.0	0.0	0.0
G4-M5	0.15989529355336884	0.244933614325855	0.2856026098150731	0.15607182648528908	0.27092604792921804	0.33768322906202064	0.5072718719239693	0.244933614325855	0.3025619859493599	0.244933614325855	0.3025619859493599	0.244933614325855	0.3025619859493599	0.40261643640738387	0.22919516868454462	0.15607182648528908	0.13830378670760776	0.244933614325855	0.2638532994582712	0.2856026098150731	0.18471602287168495	0.14073615350129937	0.03689301337508542	0.2810998572444712	0.251094181647855	0.03689301337508542	0.18471602287168495	0.18471602287168495	0.13830378670760776	0.12034277126640652	0.24415142251664396	0.13830378670760776	0.0	0.0	0.16853753878812033	0.0	0.0	0.15981246172190275	0.0	0.0	0.0	0.11225413162038649	0.0	0.25567492558188976	0.23978421329364114	0.1373164874315106	0.002790964229925189	0.12225722462341317	0.11225413162038649	0.0	0.0	0.0
