	G2-31	G2-32	G2-33	G2-34	G2-35	G2-36	G2-71	G2-72	G2-73	G2-74	G2-75	G2-76	G3-PF1	G3-PF10	G3-PF11	G3-PF12	G3-PF13	G3-PF14	G3-PF2	G3-PF3	G3-PF4	G3-PF5	G3-PF6	G3-PF7	G3-PF8	G3-PF9	G3-WF1	G3-WF10	G3-WF2	G3-WF3	G3-WF4	G3-WF5	G3-WF6	G3-WF7	G3-WF8	G3-WF9
G2-75	0.16299062512694193	0.2637575405001982	0.21323319581410444	0.22373200485606065	0.23577165234265413	0.2468184193699551	0.4179185175411939	0.2735046060284926	0.19288752571056336	0.3123199206742235	0.0	0.21942804589212953	0.40759824451389437	0.5393783968977252	0.7312141166858412	0.7300213572366347	0.787607535479787	0.4991241872669668	0.8188827816570541	0.7632199384647504	0.6293177620689024	0.6207271767739563	0.7334030542500899	0.6789868736669594	0.5776067676860447	0.5814527596454905	0.4081092181862207	0.47727446922028915	0.6144310012742774	0.7321913489072847	0.5798346171358945	0.6043110602466889	0.5356156631750119	0.44113382567443277	0.40881277687902984	0.5696402542641432
G2-76	0.13088573427131	0.2489939431907823	0.19029984312085624	0.15056832154290695	0.21661157048436086	0.03824735046017851	0.4218268701324525	0.08188344359268865	0.16644873365268176	0.3094720262156911	0.21942804589212953	0.0	0.284993868139139	0.5935732036823669	0.7752744359383189	0.7452224463569083	0.8013975262980724	0.5092104436914412	0.8440129042991382	0.795669772004494	0.6663709165319489	0.6715258459385148	0.748703252088456	0.7587599057651069	0.5941436011570994	0.6626600262638466	0.2873008740797738	0.5516341002935641	0.6315766564056696	0.7488487009134809	0.596072129693475	0.6550906296074591	0.592919168714684	0.33813611641427543	0.41583934619516777	0.5855981682523154
G3-PF1	0.3268640870039757	0.29538243549488924	0.31356093672957813	0.33865476809156414	0.3106952967278217	0.27298397421994725	0.48073204546266535	0.2409601064817947	0.29697322861557673	0.4620914802019403	0.40759824451389437	0.284993868139139	0.0	0.5195960623788421	0.6858537607406118	0.6676112642758498	0.7404307286693054	0.36406784011657384	0.8010977048107515	0.7510964425718496	0.5396127173957737	0.5448164908727053	0.6524022607720774	0.6952557926540461	0.5160628494355137	0.5320139577028785	0.02158841779529151	0.37871994352397753	0.5426766122887892	0.6587944812331217	0.44864413465239467	0.5316306370650706	0.47539776263885525	0.10004610155377583	0.1837621522182564	0.43428394986323443
G3-PF10	0.5444626760607428	0.5019482305953218	0.5103374288984611	0.5685291343796355	0.5293670375398181	0.589258561967659	0.6124277835060629	0.5741646945149752	0.5295997814947435	0.6034285320800826	0.5393783968977252	0.5935732036823669	0.5195960623788421	0.0	0.606485337400724	0.624390688935935	0.6362319102428006	0.4922951319502954	0.7188083477673626	0.6313418052470324	0.5073480426536436	0.5009934266499334	0.645795625330089	0.6558598825266632	0.43905291459414714	0.5684838537829955	0.5172956978891775	0.4971544067622465	0.5620544057018485	0.602972253664991	0.5299585204212443	0.45762257548736296	0.3832575525242626	0.5500312686680561	0.4945618684280964	0.5353725003137604
G3-PF11	0.7417164214736879	0.7031741098807663	0.7317280543275054	0.7551573327647806	0.7279956617066944	0.7725555045407004	0.7560233695658977	0.7592919734836387	0.7285078504116129	0.7230655399043442	0.7312141166858412	0.7752744359383189	0.6858537607406118	0.606485337400724	0.0	0.5512277277330242	0.5304385327983553	0.5595057296736804	0.49268362881629024	0.5912867527688341	0.5963842122060977	0.5632984675403739	0.5488665515361785	0.5200957310866562	0.5528543858719417	0.6560007748082374	0.688457847246393	0.5500889240865082	0.6010172226527973	0.5276702386015267	0.5959213235969972	0.47867918138661447	0.578392561234424	0.7007515586543045	0.6717604029397554	0.5395223638480326
G3-PF12	0.7170661722943381	0.6822676593371707	0.6957498325668721	0.7296495688272241	0.7049668189078117	0.7450479206939017	0.7330276404379041	0.7330557965351583	0.7051193029911376	0.6993079830834079	0.7300213572366347	0.7452224463569083	0.6676112642758498	0.624390688935935	0.5512277277330242	0.0	0.5584976937372403	0.5704173312011458	0.5528359499913933	0.6839462107538589	0.6263978325932854	0.5898761440418585	0.49664569787599977	0.6648520805014054	0.5901691070583384	0.5764055332948934	0.6600260832341337	0.5605102959372137	0.5771941498562347	0.551499680957371	0.6476659125233514	0.6662229844351562	0.6127140238423796	0.6830758145195301	0.6456297661668291	0.5215918076116599
G3-PF13	0.7795280842748542	0.7519631467801434	0.7721615377999166	0.7886346692996213	0.7693372057199267	0.8013324394663753	0.7865599164790331	0.791913461800579	0.7701365954908689	0.7630431477258642	0.787607535479787	0.8013975262980724	0.7404307286693054	0.6362319102428006	0.5304385327983553	0.5584976937372403	0.0	0.6383718973280289	0.509141801410851	0.6323086047443163	0.6470616714880036	0.6279513609567556	0.5612861960366875	0.6320553832797084	0.5968914818252367	0.6695984605177581	0.7385533364175054	0.6571601370635196	0.6151871551108746	0.5481161650908444	0.652946721349801	0.5902042763140103	0.6704696532508456	0.7507905577245164	0.705513697282336	0.5806965025211431
G3-PF14	0.4539785367664975	0.4259634386263581	0.4418587764360884	0.4855154445854898	0.4384058305529331	0.5081327569291655	0.5485796914261712	0.4856993953020118	0.43171442317186254	0.5327987197100309	0.4991241872669668	0.5092104436914412	0.36406784011657384	0.4922951319502954	0.5595057296736804	0.5704173312011458	0.6383718973280289	0.0	0.7300020471524038	0.7005095033352715	0.5623047107339595	0.57173141457441	0.5531603090295935	0.6688557451593283	0.49041551128839495	0.572933553903217	0.3624200834500981	0.4043825210060258	0.5179499990687775	0.5586638232677977	0.4831377705351988	0.5233867746880151	0.4176995000146469	0.4106853037573963	0.37164361677695784	0.4600315202382361
G3-PF2	0.8215227759142862	0.7957061470148755	0.8061231958312634	0.8295164689544401	0.8116104547079139	0.8417376524292656	0.8244908205435787	0.8329572601190265	0.81276601300316	0.784186996064752	0.8188827816570541	0.8440129042991382	0.8010977048107515	0.7188083477673626	0.49268362881629024	0.5528359499913933	0.509141801410851	0.7300020471524038	0.0	0.6512703999147988	0.6801418932924326	0.6067500783627446	0.6152010360461393	0.5575267064600394	0.6790099046771505	0.6931995292577312	0.8014950289725763	0.6959561931112227	0.6311359909752885	0.5855661325426624	0.7020784550997893	0.6507681127521909	0.6990336510985822	0.8033193786527402	0.7581303638112731	0.6489645720135683
G3-PF3	0.7715710958902139	0.7425652698905575	0.7540539395461656	0.7812668422950418	0.7609289798091954	0.7945656938259658	0.7043967020895605	0.7804782011076321	0.7574354940081065	0.7555754121622618	0.7632199384647504	0.795669772004494	0.7510964425718496	0.6313418052470324	0.5912867527688341	0.6839462107538589	0.6323086047443163	0.7005095033352715	0.6512703999147988	0.0	0.5927791356340872	0.6130576936882441	0.6881270640512104	0.6557706910969335	0.6157445225650473	0.6873230779408871	0.7518198375502069	0.6417451649383258	0.6903447636111666	0.5988006942988264	0.648667003330094	0.6203628580285621	0.6291609556293702	0.7575172748148945	0.7306928848685555	0.6375625573540278
