	G4-A1	G4-A10	G4-A11	G4-A2	G4-A4	G4-A5	G4-A6	G4-A7	G4-B1	G4-B10	G4-B11	G4-B2	G4-B3	G4-B4	G4-B5	G4-B6	G4-B7	G4-B9	G4-C1	G4-C10	G4-C2	G4-C3	G4-C4	G4-C5	G4-C9	G4-D1	G4-D10	G4-D2	G4-D3	G4-D4	G4-D5	G4-D9	G4-J1	G4-J2	G4-J3	G4-J4	G4-J5	G4-K1	G4-K2	G4-K3	G4-K4	G4-K5	G4-L1	G4-L2	G4-L3	G4-L4	G4-L5	G4-M1	G4-M2	G4-M3	G4-M4	G4-M5
G4-D9	0.10857142857142857	0.2571428571428571	0.2342857142857143	0.22	0.32571428571428573	0.20285714285714285	0.49714285714285716	0.21714285714285714	0.1657142857142857	0.24857142857142858	0.2257142857142857	0.2	0.1742857142857143	0.30857142857142855	0.14857142857142858	0.13428571428571429	0.1742857142857143	0.24285714285714285	0.21142857142857144	0.29428571428571426	0.23142857142857143	0.21142857142857144	0.18857142857142858	0.3	0.11142857142857143	0.22857142857142856	0.2885714285714286	0.1742857142857143	0.22857142857142856	0.24857142857142858	0.23142857142857143	0.0	0.9285714285714286	0.9285714285714286	0.98	0.9257142857142857	0.9	0.8257142857142857	0.8114285714285714	0.8485714285714285	0.9114285714285715	0.8228571428571428	0.9571428571428572	0.9742857142857143	0.9457142857142857	0.9514285714285714	0.9542857142857143	0.9628571428571429	0.8857142857142857	0.8514285714285714	0.9028571428571428	0.8742857142857143
G4-J1	0.9314285714285714	0.94	0.9457142857142857	0.94	0.9514285714285714	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.9342857142857143	0.94	0.94	0.9342857142857143	0.94	0.94	0.94	0.92	0.9057142857142857	0.9314285714285714	0.94	0.94	0.9342857142857143	0.9371428571428572	0.9314285714285714	0.9342857142857143	0.9371428571428572	0.9371428571428572	0.9285714285714286	0.0	0.011428571428571429	0.06	0.017142857142857144	0.03428571428571429	0.11142857142857143	0.13714285714285715	0.13714285714285715	0.04285714285714286	0.14285714285714285	0.02857142857142857	0.05714285714285714	0.025714285714285714	0.045714285714285714	0.03142857142857143	0.06	0.04285714285714286	0.08	0.025714285714285714	0.054285714285714284
G4-J2	0.9314285714285714	0.94	0.94	0.94	0.9457142857142857	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.9342857142857143	0.94	0.94	0.9342857142857143	0.94	0.94	0.94	0.92	0.9	0.9314285714285714	0.94	0.94	0.9342857142857143	0.9371428571428572	0.9314285714285714	0.9342857142857143	0.9371428571428572	0.9371428571428572	0.9285714285714286	0.011428571428571429	0.0	0.054285714285714284	0.02857142857142857	0.04	0.11428571428571428	0.14285714285714285	0.14285714285714285	0.04857142857142857	0.14857142857142858	0.03142857142857143	0.05142857142857143	0.02	0.04	0.025714285714285714	0.054285714285714284	0.04857142857142857	0.08571428571428572	0.025714285714285714	0.054285714285714284
G4-J3	0.9828571428571429	0.9914285714285714	0.9914285714285714	0.9914285714285714	0.9914285714285714	0.9914285714285714	0.9914285714285714	0.9914285714285714	0.9914285714285714	0.9914285714285714	0.9914285714285714	0.9914285714285714	0.9914285714285714	0.9857142857142858	0.9914285714285714	0.9914285714285714	0.9857142857142858	0.9914285714285714	0.9914285714285714	0.9914285714285714	0.9714285714285714	0.9457142857142857	0.9828571428571429	0.9914285714285714	0.9914285714285714	0.9857142857142858	0.9885714285714285	0.9828571428571429	0.9857142857142858	0.9885714285714285	0.9885714285714285	0.98	0.06	0.054285714285714284	0.0	0.07714285714285714	0.09428571428571429	0.16857142857142857	0.19714285714285715	0.19714285714285715	0.10285714285714286	0.20285714285714285	0.04285714285714286	0.005714285714285714	0.037142857142857144	0.03428571428571429	0.02857142857142857	0.02	0.10285714285714286	0.14	0.08	0.10857142857142857
G4-J4	0.9285714285714286	0.9371428571428572	0.9457142857142857	0.9371428571428572	0.9514285714285714	0.9371428571428572	0.9371428571428572	0.9371428571428572	0.9371428571428572	0.9371428571428572	0.9371428571428572	0.9371428571428572	0.9371428571428572	0.9314285714285714	0.9371428571428572	0.9371428571428572	0.9314285714285714	0.9371428571428572	0.9371428571428572	0.9371428571428572	0.9171428571428571	0.9057142857142857	0.9285714285714286	0.9371428571428572	0.9371428571428572	0.9314285714285714	0.9342857142857143	0.9285714285714286	0.9314285714285714	0.9342857142857143	0.9342857142857143	0.9257142857142857	0.017142857142857144	0.02857142857142857	0.07714285714285714	0.0	0.02857142857142857	0.10857142857142857	0.12571428571428572	0.12	0.025714285714285714	0.12571428571428572	0.03428571428571429	0.07428571428571429	0.04285714285714286	0.06285714285714286	0.04857142857142857	0.07714285714285714	0.04	0.07428571428571429	0.022857142857142857	0.05142857142857143
G4-J5	0.9028571428571428	0.92	0.9171428571428571	0.9114285714285715	0.9228571428571428	0.9114285714285715	0.9114285714285715	0.9114285714285715	0.9114285714285715	0.9114285714285715	0.9114285714285715	0.9114285714285715	0.9114285714285715	0.9057142857142857	0.9114285714285715	0.9114285714285715	0.9057142857142857	0.9114285714285715	0.9114285714285715	0.9114285714285715	0.8914285714285715	0.8771428571428571	0.9028571428571428	0.9114285714285715	0.9114285714285715	0.9057142857142857	0.9114285714285715	0.9028571428571428	0.9057142857142857	0.9085714285714286	0.9085714285714286	0.9	0.03428571428571429	0.04	0.09428571428571429	0.02857142857142857	0.0	0.09714285714285714	0.10285714285714286	0.10285714285714286	0.025714285714285714	0.10857142857142857	0.05714285714285714	0.09142857142857143	0.06	0.08	0.06571428571428571	0.09428571428571429	0.022857142857142857	0.04857142857142857	0.02857142857142857	0.025714285714285714
G4-K1	0.9028571428571428	0.8314285714285714	0.8428571428571429	0.9142857142857143	0.9314285714285714	0.9114285714285715	0.9142857142857143	0.9114285714285715	0.9114285714285715	0.8314285714285714	0.8314285714285714	0.9057142857142857	0.9057142857142857	0.8657142857142858	0.9142857142857143	0.9142857142857143	0.9028571428571428	0.8314285714285714	0.9085714285714286	0.8314285714285714	0.8914285714285715	0.8857142857142857	0.9057142857142857	0.9085714285714286	0.8314285714285714	0.9085714285714286	0.8285714285714286	0.8914285714285715	0.9	0.9114285714285715	0.9057142857142857	0.8257142857142857	0.11142857142857143	0.11428571428571428	0.16857142857142857	0.10857142857142857	0.09714285714285714	0.0	0.12	0.12	0.09428571428571429	0.09714285714285714	0.14	0.16285714285714287	0.13428571428571429	0.13714285714285715	0.14	0.15142857142857144	0.08285714285714285	0.09142857142857143	0.09714285714285714	0.09428571428571429
G4-K2	0.8085714285714286	0.9114285714285715	0.9171428571428571	0.8114285714285714	0.8628571428571429	0.8114285714285714	0.8314285714285714	0.8685714285714285	0.8114285714285714	0.8542857142857143	0.8771428571428571	0.8114285714285714	0.8285714285714286	0.8571428571428571	0.8685714285714285	0.8114285714285714	0.8485714285714285	0.8857142857142857	0.8228571428571428	0.8885714285714286	0.8028571428571428	0.8114285714285714	0.8571428571428571	0.8114285714285714	0.88	0.8057142857142857	0.8914285714285715	0.8028571428571428	0.8342857142857143	0.8085714285714286	0.8371428571428572	0.8114285714285714	0.13714285714285715	0.14285714285714285	0.19714285714285715	0.12571428571428572	0.10285714285714286	0.12	0.0	0.04857142857142857	0.11142857142857143	0.05714285714285714	0.15714285714285714	0.19428571428571428	0.16285714285714287	0.18285714285714286	0.16857142857142857	0.19714285714285715	0.11142857142857143	0.05714285714285714	0.11714285714285715	0.08857142857142856
G4-K3	0.8514285714285714	0.9114285714285715	0.9171428571428571	0.86	0.8828571428571429	0.86	0.86	0.8914285714285715	0.86	0.86	0.8885714285714286	0.86	0.86	0.8771428571428571	0.88	0.86	0.8542857142857143	0.8885714285714286	0.86	0.8885714285714286	0.84	0.8371428571428572	0.88	0.86	0.8828571428571429	0.8542857142857143	0.9	0.8514285714285714	0.8542857142857143	0.8571428571428571	0.86	0.8485714285714285	0.13714285714285715	0.14285714285714285	0.19714285714285715	0.12	0.10285714285714286	0.12	0.04857142857142857	0.0	0.09428571428571429	0.03142857142857143	0.15428571428571428	0.19428571428571428	0.16285714285714287	0.18285714285714286	0.16857142857142857	0.19714285714285715	0.11142857142857143	0.05714285714285714	0.12	0.08857142857142856
G4-K4	0.9142857142857143	0.9228571428571428	0.9342857142857143	0.9228571428571428	0.94	0.9228571428571428	0.9228571428571428	0.9228571428571428	0.9228571428571428	0.9228571428571428	0.9228571428571428	0.9228571428571428	0.9228571428571428	0.9171428571428571	0.9228571428571428	0.9228571428571428	0.9171428571428571	0.9228571428571428	0.9228571428571428	0.9228571428571428	0.9028571428571428	0.8942857142857142	0.9142857142857143	0.9228571428571428	0.9228571428571428	0.9171428571428571	0.92	0.9142857142857143	0.9171428571428571	0.92	0.92	0.9114285714285715	0.04285714285714286	0.04857142857142857	0.10285714285714286	0.025714285714285714	0.025714285714285714	0.09428571428571429	0.11142857142857143	0.09428571428571429	0.0	0.1	0.06	0.1	0.06857142857142857	0.08857142857142856	0.07428571428571429	0.10285714285714286	0.025714285714285714	0.06	0.03142857142857143	0.037142857142857144
G4-K5	0.8485714285714285	0.8857142857142857	0.8885714285714286	0.86	0.8771428571428571	0.8571428571428571	0.86	0.8914285714285715	0.8571428571428571	0.8371428571428572	0.8657142857142858	0.8514285714285714	0.8514285714285714	0.8542857142857143	0.8828571428571429	0.86	0.8514285714285714	0.8657142857142858	0.8542857142857143	0.8657142857142858	0.8371428571428572	0.8314285714285714	0.8828571428571429	0.8542857142857143	0.86	0.8542857142857143	0.8771428571428571	0.8371428571428572	0.8457142857142858	0.8571428571428571	0.8571428571428571	0.8228571428571428	0.14285714285714285	0.14857142857142858	0.20285714285714285	0.12571428571428572	0.10857142857142857	0.09714285714285714	0.05714285714285714	0.03142857142857143	0.1	0.0	0.16	0.19714285714285715	0.16857142857142857	0.17142857142857143	0.1742857142857143	0.18857142857142858	0.11142857142857143	0.06857142857142857	0.13142857142857142	0.1
G4-L1	0.96	0.9685714285714285	0.9714285714285714	0.9685714285714285	0.9771428571428571	0.9685714285714285	0.9685714285714285	0.9685714285714285	0.9685714285714285	0.9685714285714285	0.9685714285714285	0.9685714285714285	0.9685714285714285	0.9628571428571429	0.9685714285714285	0.9685714285714285	0.9628571428571429	0.9685714285714285	0.9685714285714285	0.9685714285714285	0.9485714285714286	0.9314285714285714	0.96	0.9685714285714285	0.9685714285714285	0.9628571428571429	0.9657142857142857	0.96	0.9628571428571429	0.9657142857142857	0.9657142857142857	0.9571428571428572	0.02857142857142857	0.03142857142857143	0.04285714285714286	0.03428571428571429	0.05714285714285714	0.14	0.15714285714285714	0.15428571428571428	0.06	0.16	0.0	0.04	0.022857142857142857	0.02857142857142857	0.025714285714285714	0.04285714285714286	0.07142857142857142	0.10571428571428572	0.054285714285714284	0.08285714285714285
G4-L2	0.9771428571428571	0.9857142857142858	0.9857142857142858	0.9885714285714285	0.9914285714285714	0.9857142857142858	0.9885714285714285	0.9857142857142858	0.9857142857142858	0.9857142857142858	0.9857142857142858	0.9857142857142858	0.9857142857142858	0.98	0.9885714285714285	0.9885714285714285	0.98	0.9857142857142858	0.9857142857142858	0.9857142857142858	0.9657142857142857	0.9457142857142857	0.98	0.9857142857142858	0.9857142857142858	0.9828571428571429	0.9828571428571429	0.9771428571428571	0.98	0.9857142857142858	0.9828571428571429	0.9742857142857143	0.05714285714285714	0.05142857142857143	0.005714285714285714	0.07428571428571429	0.09142857142857143	0.16285714285714287	0.19428571428571428	0.19428571428571428	0.1	0.19714285714285715	0.04	0.0	0.03428571428571429	0.03142857142857143	0.02857142857142857	0.014285714285714285	0.09714285714285714	0.13714285714285715	0.07714285714285714	0.10571428571428572
G4-L3	0.9457142857142857	0.9571428571428572	0.9571428571428572	0.9571428571428572	0.9628571428571429	0.9571428571428572	0.9542857142857143	0.9571428571428572	0.9542857142857143	0.9571428571428572	0.9542857142857143	0.9571428571428572	0.9542857142857143	0.9514285714285714	0.9542857142857143	0.9571428571428572	0.9514285714285714	0.9571428571428572	0.9542857142857143	0.9571428571428572	0.9371428571428572	0.9171428571428571	0.9485714285714286	0.9571428571428572	0.9571428571428572	0.9514285714285714	0.9542857142857143	0.9485714285714286	0.9514285714285714	0.9514285714285714	0.9542857142857143	0.9457142857142857	0.025714285714285714	0.02	0.037142857142857144	0.04285714285714286	0.06	0.13428571428571429	0.16285714285714287	0.16285714285714287	0.06857142857142857	0.16857142857142857	0.022857142857142857	0.03428571428571429	0.0	0.022857142857142857	0.011428571428571429	0.037142857142857144	0.06857142857142857	0.10571428571428572	0.045714285714285714	0.07428571428571429
G4-L4	0.9628571428571429	0.9628571428571429	0.9628571428571429	0.9771428571428571	0.9771428571428571	0.9742857142857143	0.9742857142857143	0.9742857142857143	0.9714285714285714	0.9628571428571429	0.96	0.9685714285714285	0.9657142857142857	0.9571428571428572	0.9742857142857143	0.9771428571428571	0.9657142857142857	0.9628571428571429	0.9685714285714285	0.9628571428571429	0.9542857142857143	0.9314285714285714	0.9685714285714285	0.9714285714285714	0.9628571428571429	0.9714285714285714	0.96	0.9542857142857143	0.9628571428571429	0.9714285714285714	0.9685714285714285	0.9514285714285714	0.045714285714285714	0.04	0.03428571428571429	0.06285714285714286	0.08	0.13714285714285715	0.18285714285714286	0.18285714285714286	0.08857142857142856	0.17142857142857143	0.02857142857142857	0.03142857142857143	0.022857142857142857	0.0	0.02	0.022857142857142857	0.08285714285714285	0.12571428571428572	0.06571428571428571	0.09428571428571429
G4-L5	0.9571428571428572	0.9657142857142857	0.9657142857142857	0.9657142857142857	0.9657142857142857	0.9657142857142857	0.9657142857142857	0.9657142857142857	0.9657142857142857	0.9657142857142857	0.9657142857142857	0.9657142857142857	0.9657142857142857	0.96	0.9657142857142857	0.9657142857142857	0.96	0.9657142857142857	0.9657142857142857	0.9657142857142857	0.9457142857142857	0.92	0.9571428571428572	0.9657142857142857	0.9657142857142857	0.96	0.9628571428571429	0.9571428571428572	0.96	0.9628571428571429	0.9628571428571429	0.9542857142857143	0.03142857142857143	0.025714285714285714	0.02857142857142857	0.04857142857142857	0.06571428571428571	0.14	0.16857142857142857	0.16857142857142857	0.07428571428571429	0.1742857142857143	0.025714285714285714	0.02857142857142857	0.011428571428571429	0.02	0.0	0.03142857142857143	0.07428571428571429	0.11142857142857143	0.05142857142857143	0.08
G4-M1	0.9742857142857143	0.9742857142857143	0.9742857142857143	0.9857142857142858	0.9885714285714285	0.9828571428571429	0.9857142857142858	0.9828571428571429	0.9828571428571429	0.9742857142857143	0.9742857142857143	0.9771428571428571	0.9771428571428571	0.9685714285714285	0.9857142857142858	0.9857142857142858	0.9742857142857143	0.9742857142857143	0.98	0.9742857142857143	0.9628571428571429	0.9428571428571428	0.9771428571428571	0.98	0.9742857142857143	0.98	0.9714285714285714	0.9657142857142857	0.9714285714285714	0.9828571428571429	0.9771428571428571	0.9628571428571429	0.06	0.054285714285714284	0.02	0.07714285714285714	0.09428571428571429	0.15142857142857144	0.19714285714285715	0.19714285714285715	0.10285714285714286	0.18857142857142858	0.04285714285714286	0.014285714285714285	0.037142857142857144	0.022857142857142857	0.03142857142857143	0.0	0.09428571428571429	0.14	0.08	0.10857142857142857
G4-M2	0.8885714285714286	0.8971428571428571	0.9085714285714286	0.9	0.9171428571428571	0.8971428571428571	0.9	0.8971428571428571	0.8971428571428571	0.8971428571428571	0.9028571428571428	0.8971428571428571	0.8971428571428571	0.8914285714285715	0.9	0.9	0.8914285714285715	0.8971428571428571	0.8971428571428571	0.8971428571428571	0.8771428571428571	0.8714285714285714	0.8914285714285715	0.8971428571428571	0.8971428571428571	0.8942857142857142	0.8942857142857142	0.8885714285714286	0.8914285714285715	0.8971428571428571	0.8942857142857142	0.8857142857142857	0.04285714285714286	0.04857142857142857	0.10285714285714286	0.04	0.022857142857142857	0.08285714285714285	0.11142857142857143	0.11142857142857143	0.025714285714285714	0.11142857142857143	0.07142857142857142	0.09714285714285714	0.06857142857142857	0.08285714285714285	0.07428571428571429	0.09428571428571429	0.0	0.054285714285714284	0.03142857142857143	0.02857142857142857
G4-M3	0.8542857142857143	0.9114285714285715	0.9171428571428571	0.8628571428571429	0.8857142857142857	0.8628571428571429	0.8628571428571429	0.8914285714285715	0.8628571428571429	0.8628571428571429	0.8885714285714286	0.8628571428571429	0.8628571428571429	0.8771428571428571	0.88	0.8628571428571429	0.8571428571428571	0.8885714285714286	0.8628571428571429	0.8885714285714286	0.8428571428571429	0.84	0.88	0.8628571428571429	0.8828571428571429	0.8571428571428571	0.9	0.8542857142857143	0.8571428571428571	0.86	0.86	0.8514285714285714	0.08	0.08571428571428572	0.14	0.07428571428571429	0.04857142857142857	0.09142857142857143	0.05714285714285714	0.05714285714285714	0.06	0.06857142857142857	0.10571428571428572	0.13714285714285715	0.10571428571428572	0.12571428571428572	0.11142857142857143	0.14	0.054285714285714284	0.0	0.06285714285714286	0.03142857142857143
G4-M4	0.9057142857142857	0.92	0.9342857142857143	0.9142857142857143	0.94	0.9142857142857143	0.9142857142857143	0.9142857142857143	0.9142857142857143	0.9142857142857143	0.9142857142857143	0.9142857142857143	0.9142857142857143	0.9085714285714286	0.9142857142857143	0.9142857142857143	0.9085714285714286	0.9142857142857143	0.9142857142857143	0.9171428571428571	0.8942857142857142	0.8942857142857142	0.9057142857142857	0.9142857142857143	0.9142857142857143	0.9085714285714286	0.9114285714285715	0.9057142857142857	0.9085714285714286	0.9114285714285715	0.9114285714285715	0.9028571428571428	0.025714285714285714	0.025714285714285714	0.08	0.022857142857142857	0.02857142857142857	0.09714285714285714	0.11714285714285715	0.12	0.03142857142857143	0.13142857142857142	0.054285714285714284	0.07714285714285714	0.045714285714285714	0.06571428571428571	0.05142857142857143	0.08	0.03142857142857143	0.06285714285714286	0.0	0.03142857142857143
G4-M5	0.8771428571428571	0.9114285714285715	0.9171428571428571	0.8857142857142857	0.9085714285714286	0.8857142857142857	0.8857142857142857	0.8914285714285715	0.8857142857142857	0.8857142857142857	0.8885714285714286	0.8857142857142857	0.8857142857142857	0.88	0.8857142857142857	0.8857142857142857	0.88	0.8885714285714286	0.8857142857142857	0.8885714285714286	0.8657142857142858	0.8628571428571429	0.88	0.8857142857142857	0.8857142857142857	0.88	0.9	0.8771428571428571	0.88	0.8828571428571429	0.8828571428571429	0.8742857142857143	0.054285714285714284	0.054285714285714284	0.10857142857142857	0.05142857142857143	0.025714285714285714	0.09428571428571429	0.08857142857142856	0.08857142857142856	0.037142857142857144	0.1	0.08285714285714285	0.10571428571428572	0.07428571428571429	0.09428571428571429	0.08	0.10857142857142857	0.02857142857142857	0.03142857142857143	0.03142857142857143	0.0
