Eigvals	50
6.8280752518970615	1.0558683050121818	0.26891193161805854	0.2013745532363337	0.11679533961618793	0.10199552773282627	0.09273311837233605	0.07520125649531939	0.06392820613610528	0.04936360556366154	0.0440759184468818	0.027413349826672317	0.024388416329720886	0.0155982120552689	0.014618736472804011	0.012026723707720371	0.008033122886240307	0.006743069216554459	0.006214758778726792	0.004583408383490362	0.0028597908112053816	0.0016611476012353688	0.0009672613506894511	0.0008294592012433187	0.0004674053247619714	0.00016634002397592935	5.852554063597819e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	50
0.7565773968427303	0.11699433063408564	0.02979649193922039	0.022313086727564088	0.012941379634857931	0.011301502695106144	0.010275191574632705	0.008332592828809812	0.00708349483550905	0.005469680227345187	0.004883783850028523	0.0030375061910515	0.002702331749306728	0.0017283427960020602	0.0016198130772871976	0.0013326079428907566	0.0008901013796092646	0.000747158396236731	0.0006886195370369224	0.0005078595439446633	0.0003168759873956272	0.0001840616398545146	0.00010717633414597884	9.190731796483446e-05	5.1790334879597845e-05	1.843112409979679e-05	6.4848584044060784e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	50	50
G4-A1	-0.24390377494788396	-0.08952161667674921	0.034962511668104095	0.018271226702384718	0.004357942992650275	0.037011713910686896	0.003875118643284747	-0.04003654979189323	-0.003948157242582336	-0.028285171984551237	-0.0002656868825230477	0.020117191498813494	-0.001862376823862351	-0.0010717837166050366	0.023732392239065734	-0.026407720223893608	-0.015588761875259679	-0.022632646940780307	0.0003247486213073086	-0.005638687597377542	0.006164458204914846	0.00942454795219554	0.0009899341516917436	-0.0011940913121104876	-0.004496415844087996	-0.0004111157330849769	0.0008506187088193568	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G4-A10	-0.28442484517862293	0.2703074168343951	-0.018105939159921015	0.055096382353455556	-0.007373372973686997	0.04671027159577399	-0.011747498748704089	-0.044073765909177144	-0.017336208695334927	0.005329568061028205	-0.017205233672314506	0.05898151579137118	-0.006668932834747117	0.020033635216963767	0.02211115390957489	-0.0066582073353784925	0.0004956994986471448	-0.003984259253302698	-0.0009193620798468041	-0.01240328467466996	0.006644383723036759	-0.0017521511098633215	0.0011557917340735656	0.0011557226312418705	0.003194224188972684	0.0006276005118191651	-0.0002200437760503309	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G4-A11	-0.3726111750537038	0.08922391042922159	0.09330534476366059	-0.05072838317456908	-0.14562865965251284	0.09392821533169672	0.0022674341561488716	0.0011343618235794013	0.03892005667029838	0.002725908037017506	-0.007733858390846193	0.003196292104525392	-0.00629743617327603	0.004300321276854661	-0.007416676267177409	-0.0038965683905514844	-0.002468353449188411	-0.010444218890585338	0.005008277911531257	-0.01064026752174853	0.001973754128796408	-0.00465986976476214	0.00036272448039779726	-0.00040526787252296	-0.000524070586809498	8.656438711920274e-05	-5.086920123596934e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G4-A2	-0.17816855209842242	-0.07705973373262272	0.04151290910232255	-0.048167994265126246	0.058031738801633884	-0.037644671203258095	0.021217315902457293	0.0014185731740610132	0.02973459737967758	-0.01618486903767394	0.030957129793733416	0.0023180332243371185	0.009442144876840412	0.02853752297837942	-0.015995510539140962	0.0030389606518397404	0.007428904105004797	0.0067077330533475464	0.01165049865394683	0.014060553536387617	-0.012399939520680504	0.011859860025212856	-0.009574577376592076	0.0016424760169796854	0.0007701067792200781	0.00023102535600225086	-0.00016221520263070042	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G4-A4	-0.2641245193337992	-0.12059472667344226	-0.1818066214786577	-0.125454772922433	-0.010062269573070068	0.06937062673470906	0.03641436099149997	-0.08638415420814832	0.08243617355248797	-0.00019584274420963822	0.030247957560719612	0.010320889579474425	0.022817430373085163	0.005091627012368796	-0.010823628959835798	-0.004851814183979121	-0.0032503972005362212	-0.0013886889472758941	0.004452015665734134	-0.0008774927329224698	0.0006709509784678872	-0.0015603159442520785	-0.00011785799664148731	-0.0005778189777221083	-0.0010816516623946668	-0.00027185888247201054	-1.1433756300432146e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G4-A5	-0.23205597240315032	-0.07906114097131106	0.008260278613881107	0.0507488295624336	0.10537891953656778	0.0373937736162806	0.059583306459127267	0.005143873477993921	0.009009168907117724	-0.01857350268171502	-0.10536719059135834	-0.035776158491314984	-0.04994039618943266	-0.005950054357839694	0.009415347605142847	-0.00020153076708380569	0.007610194603824086	0.004019010166740254	0.00870094204570236	0.0031806115502149945	-0.0015754629655641934	-0.0006336802835521497	-0.0012542836348318773	-0.0006175024256940691	-0.001957411476441486	-1.6895569970391858e-05	5.829363511008197e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G4-A6	-0.2160880630830891	-0.09852301099564124	-0.35090534796633616	-0.11011807601877797	-0.03857436977888496	-0.030431582248636204	-0.01515915863614069	0.029066452597790924	-0.06461060128721083	-0.045490111966395706	-0.007073112351844975	0.011770588207302911	0.01213173114516371	0.00018053934599627006	0.00541585732650442	0.011262653255775856	-0.00024026512665014323	0.0012337569129235542	-0.0020195756464233532	-0.002258954197008204	0.0031626155964797134	0.0015486404783982954	-0.0006870241007526283	-0.00039710819453079227	-0.001145108189287235	-0.00012920626247959257	9.44161823544439e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G4-A7	-0.3291106572719778	-0.08679668507876201	0.06752321929594533	-0.051017810466678734	-0.06575329021388576	-0.0003451641590406734	-0.029860942246332258	-0.013969670376018721	-0.028476052217177927	0.05095312077826868	-0.033909054534372714	0.011037781088499187	0.01121137571472273	0.01011867324803083	-0.04811810139527782	-0.00902564828863914	0.0012055213751869093	0.008199784222376216	-0.0021742643335785506	0.017281306987761754	-0.011836751114071467	-0.0008750036420944414	-0.0034648382649261665	-0.00021707074589962625	-0.002028209609715647	-0.0008757638017069002	-6.33476321060111e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G4-B1	-0.2772298750635586	-0.08461280800899972	0.0063650195411756065	0.05298542184260911	0.06661857617341498	0.020809941825353357	0.01937837825202197	-0.016522856381649763	-0.0046577653572564565	-0.03222523226618591	0.022453246977319898	0.00298184289236591	-0.019526633596540454	-0.01760135798382918	-0.037297675038690255	0.022397788651126096	0.013521264882383338	0.004181424949631612	-0.004178242547103008	-0.01724356848760612	0.005897414133304328	0.01072247298457307	-0.0030979201361663045	0.0025017865961561915	0.0038470404245670928	0.0010206381664606362	0.00013651506295146585	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G4-B10	-0.2587362066541898	0.23040622580332976	-0.020202427931196122	0.02530378202739439	0.03592587115689556	-0.06937135109716702	-0.0010072013208153076	0.015983810466494122	0.00932671860013089	0.024731389147636184	-0.01881324124491974	0.0037946307354150446	0.029165789467234426	-0.04377048034612684	-0.00858529172629272	0.004404241763512757	-0.00727147873403026	-0.003991346474965871	-0.002080426454325537	0.004519463849257121	-0.00012251113150519953	0.0006858390315382821	0.008546437741686968	0.0021178851890815303	0.00787673704433539	0.0005025202883203045	-0.00040311800945104834	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G4-B11	-0.27134707312837125	0.24068754625895109	-0.021715514750236253	0.05782090434580074	-0.0033113114341490513	0.027151808410491515	-0.006987248728110024	-0.06312868386694157	-0.04454688586136761	-0.012353024420680914	-0.013063445013627502	-0.0234189884519682	0.03833763011782125	-0.026381857396374574	0.0037330984292059943	0.014198385444200854	-0.0070623087896210385	0.0021154382716199725	-0.00848524271539962	0.013099873340525823	-0.005956669465040239	0.007574050675071012	-0.0005798694664127437	-0.0019113846003293647	-0.004739229033217465	-0.0010600415128170506	0.0005115047890388763	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
