Feature ID,kingdom,phylum,class,order,family,genus,species
9ca4e6bf22ba23dcb3faa9aa17367682,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Tsukamurellaceae, g__Tsukamurella, s__
535420d26ad6aae984776191234353e8,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae,,
f467341bc7ab0dbbbbd1337602d06d92,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Bifidobacteriales, f__Bifidobacteriaceae, g__, s__
070c1d2716e210de82e3d9e4a19e5847,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
3f9d1712ffec6a08a4bdbb0dd10fe02c,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Swaminathania, s__
78a2c117f988d7f267847d4d5a7d7f58,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus, s__zeae
3f80990610fc7a19bd8ad33503a20a44,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus, s__plantarum
a911e1a597739180245c9bd6aab9d992,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Enterococcaceae, g__Enterococcus,
1900fb15d8c60bb883d530502f33828c,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Gluconobacter, s__
26b430fc41bd2f4012d506288c6c67d2,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Staphylococcaceae, g__Staphylococcus,
01fe050ff54517868b061044d5fa954b,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Bacillaceae, g__Bacillus, s__clausii
b8b2e0a5f33349243a0b066e1585ed06,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,,
7b69f10f5d209ac8b38b6c590d1e3484,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Veillonellaceae, g__Veillonella, s__dispar
7f00fdb10cb5bb5d8919744dd3f55434,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Comamonadaceae, g__Delftia, s__
68b772cf105e8bd33778229e99a0a719,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Leuconostocaceae, g__Leuconostoc, s__
9af23aa4c8fa7a910841ad8924350346,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
c79cc4e79af30769354630b0e75683af,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus, s__zeae
a14247c91fdb422f9379354ea238faa8,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus, s__zeae
d4885e2079707657f755a73649c23bcd,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
3ea6cacdad5c0daac175f887ac59b639,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Paenibacillaceae, g__Paenibacillus,
fdd2ced0bee49264ba0878061097e4c3,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Moraxellaceae, g__Acinetobacter, s__
f81499519b277f15186658e8ebe5f45f,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Bacillaceae, g__Bacillus,
1135107351ad820ca06991b8e9fccb0c,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
657df39828c481b96c8b2f9ba9f867e2,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
10f4953cbf8a7b15159e78fc007ee22f,k__Bacteria, p__Cyanobacteria, c__Chloroplast, o__Streptophyta, f__, g__, s__
2f6ba726dd46f5e166c8e0fc27898726,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Neisseriales, f__Neisseriaceae, g__Neisseria,
5a3961a40f7ea81f371e93ca1a4ed95e,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Leuconostocaceae,,
058017462cd581314725ee8e0daf560c,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Paenibacillaceae, g__Paenibacillus, s__amylolyticus
e0a73873204f3b988ed1de8d6c3e703b,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Streptococcaceae, g__Streptococcus,
1ff484d1d6cdaf30b47de5de2cc57812,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Staphylococcaceae, g__Staphylococcus,
a8020983579d34f360cecc3816d46d66,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Xanthomonadales, f__Xanthomonadaceae, g__Stenotrophomonas, s__retroflexus
e026ad3eab8a60465701d88ebc3badd6,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
11fe995c561195e66817a43ffde5ff87,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
1ec62eba990bfc20508609e7dc76088e,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae,,
f9191d16fd2e4e86bcc561fe56899ff0,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Dermabacteraceae, g__Brachybacterium,
b6edadfd72f4cdf4d344dffc7e24f57b,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Rhodocyclales, f__Rhodocyclaceae, g__Hydrogenophilus, s__
9107086071dad1a4ae97272dd9cdc8ff,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
98a1fbbf48ab7a4bbb5b263707130115,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Paenibacillaceae, g__Paenibacillus, s__lautus
cbdf809bf7b71aced6b54d87ccae8e1f,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Promicromonosporaceae, g__Cellulosimicrobium, s__
0970c3bc831acb69e8084d1c58e675da,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Bacillaceae,,
d458a2240945c8b90b1360950dfdc346,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Streptococcaceae, g__Lactococcus, s__
965b8925c6e6b01423450be29b2ef594,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,,
ce240c6a20c90c7c93e1812be398e205,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae, g__Serratia, s__marcescens
0bd6345dc9fa65945c4a12a780c1e06b,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Streptococcaceae, g__Streptococcus,
4dc26c369bb0cacedcff090cd9079b1a,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,,
66df0ccd9963c88edc127d3605ccbf2b,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__Roseburia, s__
8937a8b80d40553c6863c2217b683eb1,k__Bacteria, p__Planctomycetes, c__Planctomycetia, o__Pirellulales, f__Pirellulaceae, g__, s__
62c3f86177f997bcd6c72c33cae13734,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Planococcaceae,,
fd8d528df9c7fdd3a5ba7f908ef286ed,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Bacillaceae, g__Anoxybacillus,
ea4283b1b199fcd6c5db740b2638b0b7,k__Bacteria, p__Verrucomicrobia, c__Verrucomicrobiae, o__Verrucomicrobiales, f__Verrucomicrobiaceae, g__Akkermansia, s__
3db4c181200df304bbd3d9bd1bf0c001,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Corynebacteriaceae, g__Corynebacterium, s__
c327a997d645abf138511467deb50817,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
f6476529b27e8ae7d3c11ad9a585a4f1,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Brucellaceae, g__Ochrobactrum, s__
28c7d1b3373753a64418f84df8bb5872,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pasteurellales, f__Pasteurellaceae, g__Haemophilus,
26c73270492a32b3805662f92dd9cf36,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella, s__melaninogenica
fab5469a40a49a2e9c657bac300222d3,k__Bacteria, p__[Thermi], c__Deinococci, o__Thermales, f__Thermaceae, g__Meiothermus, s__
8eab6f420d3c6589e2377e00f2474ae8,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
9982ecdcb371c20b533f03ffda7ba6a5,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella, s__melaninogenica
dfca59dc9df81157ced60602cdf58abc,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
a45436a7b53a2587e9210998190bd7ec,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__[Tissierellaceae], g__Peptoniphilus, s__
85fc77c66d5ff0d63e20c28067c29498,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
66d67fe5fbbbe29b0adf63c06b11e5a2,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pasteurellales, f__Pasteurellaceae, g__Haemophilus, s__parainfluenzae
3f73fb1cbe54c55abf0df5375da0e77a,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Staphylococcaceae, g__Staphylococcus,
0c838f8e60b0509c6749d43de3ae5e87,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
49f204e5da0a95f367cd793696a2b049,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
4c60ad75629e743faeadd04b4ab02fdd,k__Bacteria, p__Fusobacteria, c__Fusobacteriia, o__Fusobacteriales, f__Fusobacteriaceae, g__Fusobacterium, s__
51460dca1c3cdbc4ebf0f39fa42d8792,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__S24-7, g__, s__
f63f76e22b428a448b9e4754dcf6bfb9,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Veillonellaceae, g__Phascolarctobacterium, s__
53958db5941393404c69e2abd28652b4,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Moraxellaceae, g__Acinetobacter, s__guillouiae
39e02730ec22639e19c05f513151f18a,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Moraxellaceae, g__Psychrobacter, s__
4910504b081b445bfcd5b14e40c223ef,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Corynebacteriaceae, g__Corynebacterium, s__
adb29d755e993b23e38b98df5926105e,k__Bacteria, p__Fusobacteria, c__Fusobacteriia, o__Fusobacteriales, f__Leptotrichiaceae, g__Leptotrichia, s__
bb05fccd50ffd0132e762d63961cae21,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Actinomycetaceae, g__Actinomyces, s__
04b7761378b7926867a3bffd25274a02,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
5c1c6c78d48f64f75f1f0f3f94f023e1,k__Bacteria, p__Actinobacteria, c__Coriobacteriia, o__Coriobacteriales, f__Coriobacteriaceae, g__Adlercreutzia, s__
47e7c04568df4bba7a991aa8187ba10d,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Brevibacteriaceae, g__Brevibacterium,
96eee6a397f64d1e04e787c1dd28eb4f,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Paraprevotellaceae], g__, s__
a6f3da0d42c1734727c99cfe6a758b04,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Bacillaceae, g__Bacillus, s__cohnii
008305534810fe86640ef8a4918a2b4c,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__5-7N15, s__
16b88a93b9480bdecba7bf81e093fd27,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Streptococcaceae, g__Streptococcus, s__
30f1327a2285f99d0363bdd43b9d9cfa,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__5-7N15, s__
349bcce8d01eede2b3a74ade76a1bc22,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Xanthomonadales, f__Xanthomonadaceae, g__Stenotrophomonas,
d8c5cfa9e3d784cb7018b9e40cd53ff3,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
07b0dd2393a45e048a1c54abfb448ea6,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Oxalobacteraceae, g__Massilia,
1b71e7c74b7a70862facf6335b4eb0b3,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
6b12c97f7673c3a276d622b14a51810b,k__Bacteria, p__Proteobacteria, c__Epsilonproteobacteria, o__Campylobacterales, f__Campylobacteraceae, g__Campylobacter, s__
b34d559fc5898e49a4cc83e47aa4caa1,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__, s__
8e3864ca8fa5e602d561cb39403479c6,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Oscillospira, s__
a30c1b080ce231881d4d20d54c434be4,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,,
3ba200faf94f3548865faffa21a83cfa,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
4716715d8cd9eb0bea38c93315c0ef19,k__Bacteria, p__Chlorobi, c__OPB56, o__, f__, g__, s__
2fb563ba020b0120d8e14c3d4986197a,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,,
8425eda69da6608e9b894c6ad59aedef,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales,,,
3b4af51208a74bf45cf2896bebe770af,k__Bacteria, p__Fusobacteria, c__Fusobacteriia, o__Fusobacteriales, f__Fusobacteriaceae, g__Fusobacterium, s__
ae6eec24b0858327a5ee3e25b2282e3a,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
73975ffa2801ded052fa0979a8312363,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
f067eedaff5b396fa309a76cd84cb1bd,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
13c3cfbd673787e421de1258acaff98d,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
ad10797d30bdaeea75119a746dbef662,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Carnobacteriaceae,,
4b30c8cfb2118e4c55374b88675dc559,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
753fd0adcbf3d3dc8403f3bae35d3264,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella, s__
80b92125266a65b5206ba2c6ec3cdcff,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae, g__Providencia, s__
44715a3154a3f6bbfe35fe1d52f56dc4,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
a20c413048b2ca4ffc9dee367f405243,k__Bacteria, p__Fusobacteria, c__Fusobacteriia, o__Fusobacteriales, f__Fusobacteriaceae, g__Fusobacterium, s__
9a3547c71214896a8809bb1d1f8b1e8b,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
e73a8fde8e5b8a600f3def3d8bce88ed,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,,
2ef6a1509845f3696ebc5b265c5e26f8,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,,
5c16d9633f3449f8020bedfe8ae4d0bc,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
9f746449eecd032d0d61b2ee4fc668fb,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__, s__
6b407727fe50e2ed9ccbbbe77875ebcb,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Nocardiopsaceae,,
a0f1da4ec4944ca4a822f431f58b2853,k__Bacteria, p__Verrucomicrobia, c__Verrucomicrobiae, o__Verrucomicrobiales, f__Verrucomicrobiaceae, g__Akkermansia, s__
991fd1ddecbc2000a816a9e41374f50d,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales,,,
f2efeb8cd90a471b06e2054278f621ca,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
50c9038539bcb74d0a3f0639da032258,k__Bacteria, p__[Thermi], c__Deinococci, o__Deinococcales, f__Deinococcaceae, g__Deinococcus, s__
e66701b431e6589bad2fcea552a56e1f,k__Bacteria, p__Fusobacteria, c__Fusobacteriia, o__Fusobacteriales, f__Fusobacteriaceae, g__Fusobacterium, s__
50a03fd5fc958b133f1ba4a57eb9c2ac,k__Bacteria, p__Firmicutes, c__Bacilli, o__Gemellales, f__Gemellaceae,,
83c65c69c0b2cbeb643a90907fba13ea,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__, g__, s__
da94bc0a67f7c6d627d06712a90c38bc,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Paraprevotellaceae], g__[Prevotella], s__
03f2d95f82800e1dab7e799d24041975,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Moraxellaceae, g__Enhydrobacter,
46b5b005b0cdb0db487fd4fb0877f92b,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,,
797dd14dafe96bf8f2f575ee00293fc0,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
ec99375e7877bf11d8e8d6ac5ae9e453,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Pseudomonadaceae, g__Pseudomonas, s__stutzeri
c90a881551c7aa38cc17ef0eacf88bb1,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__, g__, s__
a7960e9a1ee34096702046687af648bb,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
f44f4cff0041ae46f1145fdf311da13b,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__, g__, s__
64e43aa503122d853f7701a1e35349d8,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Streptococcaceae, g__Streptococcus,
876596f3eb6284d14dc729b05d1b2354,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Peptostreptococcaceae, g__Clostridium, s__ruminantium
48001c9206d51b1dbbba3d2ebb3625b3,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__, s__
4814c0dcb8901c754c2bf4d6dc641d16,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
ca5cd818236725961b867c6095db2331,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae,,
c62d6a75f605d889c828fa5f853e6e3a,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__5-7N15, s__
e4a9ad17566c5c4e087bf4104175541a,k__Bacteria, p__Verrucomicrobia, c__Verrucomicrobiae, o__Verrucomicrobiales, f__Verrucomicrobiaceae, g__Akkermansia, s__
27929af67c7088e128d9aa59b3335151,k__Bacteria, p__Verrucomicrobia, c__Verrucomicrobiae, o__Verrucomicrobiales, f__Verrucomicrobiaceae, g__Akkermansia, s__
2e9e9d56faaff360561aaa8bdccc799b,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Barnesiellaceae], g__, s__
6d5ff2ea767f93c8d4b220b1dee7a912,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Paraprevotellaceae], g__CF231, s__
043b87014483b28e5cb5c6c023798839,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__, s__
779a012ba47602696a7f46d2f9f20714,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella, s__melaninogenica
a475a05fb7dcf23ab7f7f94391308f61,k__Bacteria, p__Fusobacteria, c__Fusobacteriia, o__Fusobacteriales, f__Fusobacteriaceae, g__Fusobacterium, s__
c27325220646c0125f415e4adf2099bc,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,,
ec53ea6f69f415c74f816a63e8b99b01,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Xanthomonadales, f__Xanthomonadaceae, g__Stenotrophomonas, s__geniculata
f185f9de32ec0f3b607c0b762faf7b9e,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Oscillospira, s__
244291559ac454df6d7bb5792015af40,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Bacillaceae, g__Oceanobacillus, s__
23587e742c86d84547eba6b5c1c28bd9,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__Sphingomonas, s__
2007d6a969bf3404b94dc1bead7e5e28,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Micrococcaceae, g__Rothia, s__mucilaginosa
560ab42cdb33e5e44e1fdabbb4c76c8e,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,,
f5fd8a1e402f03cd8a153270ea5bcd1e,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,,
2aba42013665f5d3e684cbcbfcf8549e,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Oscillospira, s__
