	G4-A1	G4-A10	G4-A11	G4-A2	G4-A4	G4-A5	G4-A6	G4-A7	G4-B1	G4-B10	G4-B11	G4-B2	G4-B3	G4-B4	G4-B5	G4-B6	G4-B7	G4-B9	G4-C1	G4-C10	G4-C2	G4-C3	G4-C4	G4-C5	G4-C9	G4-D1	G4-D10	G4-D2	G4-D3	G4-D4	G4-D5	G4-D9	G4-J1	G4-J2	G4-J4	G4-J5	G4-K1	G4-K2	G4-K3	G4-K4	G4-K5	G4-L1	G4-L3	G4-L4	G4-L5	G4-M1	G4-M2	G4-M3	G4-M4	G4-M5
G4-C2	0.03334930451800181	0.11096436365095179	0.08452276038700889	0.028660293179118897	0.10114013300253002	0.023809801394785404	0.17176039674849183	0.06267269096759259	0.02764575925561634	0.10570002278798518	0.10569084398121256	0.01756926863402255	0.030403218855508122	0.1056580969364334	0.03782914501038082	0.02338160977609355	0.0461444460904074	0.11598347211402356	0.04068228805545352	0.1005911590361014	0.0	0.04919461631602153	0.0455124784923992	0.038283224890127254	0.04329655617662981	0.020250951880891366	0.1171148661579047	0.04334859320423935	0.027272702876957305	0.027318860002763432	0.03971209923271184	0.03410136195005804	0.19510555359716833	0.17961601575389852	0.16532428896677548	0.18700419917956815	0.20987528398223002	0.20202263561005132	0.1336391490900069	0.1569645946788495	0.15205064164457038	0.13267439974001066	0.1940182449527717	0.16942720131729927	0.1777496292725417	0.1988787057914925	0.18056887629001336	0.2104783753481507	0.21135793821986248	0.18894185040067996
G4-C3	0.019765873594889023	0.10748621558045207	0.04548082562547191	0.058045838127937885	0.1002728419694029	0.045030439467698344	0.17160518424157206	0.01556093968854679	0.027926800651234228	0.10814838062661943	0.10314280277808373	0.0423076467724757	0.020463171233184592	0.10211738905859187	0.014670922280314544	0.05238683740190488	0.006159341218639748	0.11200138357832903	0.010657474012312994	0.11033285356516567	0.04919461631602153	0.0	0.005512976892507694	0.014995551833121207	0.04657151854398755	0.04958544137576091	0.11440154224518398	0.007524507028072194	0.05475254774218168	0.05676690545526055	0.054218736158560495	0.047138247767726314	0.225346330387646	0.20985679254437625	0.19556506575725321	0.21667914741677802	0.23641659550584698	0.232263412400529	0.1638799258804846	0.18663954291605933	0.17859195316818752	0.1629151765304884	0.22369319316141015	0.19577752727258507	0.2074245774811801	0.22542001731510958	0.20711018781363047	0.2407191521386284	0.24159871501034014	0.21918262719115766
G4-C4	0.01612476765585228	0.11156918794518485	0.0502946286136664	0.05425455044285431	0.10067348835493183	0.04345427577108494	0.17164619346159893	0.019203891657067575	0.023305325272589786	0.10841706942942766	0.10728273005821745	0.042215824125681305	0.019667033845615516	0.1062653700474493	0.01043749380261186	0.048851737282511236	0.003213556755623023	0.11643969892759438	0.007557838893286539	0.11146853157818581	0.0455124784923992	0.005512976892507694	0.0	0.01176027415490023	0.046802043697444895	0.04536204161671891	0.11905168568849032	0.00880916202021563	0.05315191704142954	0.05246379145920756	0.05243062904886655	0.047046424578074786	0.221026049831836	0.2049706834067269	0.19067895661960382	0.21328373318482596	0.23615481798748775	0.2273773032628796	0.15899381674283522	0.18324412868410722	0.17833017564982817	0.15802906739283903	0.2199387411874394	0.1954775526405596	0.2036701255072094	0.2251582397967503	0.20684841029527115	0.23583304300097901	0.23671260587269088	0.21429651805350833
G4-C5	0.006312298992449964	0.10916056705382016	0.05267763304663452	0.04530265384869014	0.09990431743193644	0.03353931931082505	0.17087702099574636	0.027984032178767673	0.01527829843085504	0.10301764517686304	0.10497235768169998	0.03233906237908769	0.01133424325092149	0.10424974455833064	0.0030621536515887744	0.03964365260837142	0.011932615142338484	0.11442407238133288	0.004973591872386697	0.10878176578025525	0.038283224890127254	0.014995551833121207	0.01176027415490023	0.0	0.039710721963157315	0.03674400829595165	0.11703605925651454	0.013298719716093354	0.04352274598455754	0.04387093300706209	0.04236538692924925	0.03724584526348341	0.21204019486315875	0.19655065701988897	0.1822589302327659	0.20337301186371928	0.22588505889579089	0.21895727687604163	0.1505737903559973	0.1733334073630006	0.1680604165581314	0.14960904100600114	0.21038705763692275	0.18520779354886277	0.1941184419566928	0.21488848070505345	0.19657865120357437	0.22741301661414112	0.22829257948585277	0.2058764916666704
G4-C9	0.03830134554052475	0.07461338966733033	0.05521819971521314	0.046390482502862346	0.09477188082981468	0.03421234528893575	0.1615703493691326	0.06156395092278569	0.03861389741909687	0.0670359730138507	0.0703268949746287	0.03191610524751018	0.04358148240899889	0.0922926537283706	0.03926710285632032	0.04015405777544979	0.04536284654521603	0.07912866773955282	0.040497885999534224	0.07368070094701189	0.04329655617662981	0.04657151854398755	0.046802043697444895	0.039710721963157315	0.0	0.037890146508370665	0.0811130462471278	0.043523866066936215	0.04271797427511845	0.04469801937651108	0.0398547513309564	0.014595310024684808	0.21294393947306292	0.19745440162979302	0.18316267484267004	0.20427675647362345	0.1943133399024197	0.21986102148594583	0.15147753496590147	0.17423715197290474	0.14584250235729943	0.15051278561590525	0.21129080224682703	0.15466739662448023	0.19502218656659698	0.1836223386210122	0.17640145527593254	0.22831676122404526	0.22919632409575705	0.20678023627657455
G4-D1	0.030634052377949993	0.10595758811328876	0.0880257250893147	0.009403247632655992	0.09556077232172507	0.01632399357048319	0.16649528008615455	0.06355475954442523	0.023404647887617726	0.09902867651755387	0.10167113002632135	0.008699883198976754	0.04084720330804518	0.10006069353107988	0.03563433329531104	0.003936163565865623	0.045972641240331735	0.11043510372202367	0.03979437812165699	0.10489104632150763	0.020250951880891366	0.04958544137576091	0.04536204161671891	0.03674400829595165	0.037890146508370665	0.0	0.11304709059720534	0.04764963170960415	0.0093851752492792	0.007508896076344346	0.029072287944353736	0.023894734822293727	0.1763089693013159	0.16101951354027333	0.1467277867531503	0.16856665265430582	0.19163781953919487	0.18342613339642613	0.1150426468763817	0.1385270481535871	0.13381317720153538	0.11407789752638547	0.17522166065691924	0.15102785190570317	0.15895304497668922	0.18064124134845747	0.16233141184697836	0.19188187313452548	0.1927614360062373	0.17034534818705477
G4-D10	0.11562668414816768	0.02410808827362308	0.09947002652787354	0.11163860975961445	0.13695447808222655	0.11099168906443693	0.15231068382591725	0.12117937704317032	0.11553644590021948	0.01756239716220018	0.012158995436757948	0.108721867487964	0.11616451817783717	0.10898285884401146	0.11657989133879858	0.11207773578791617	0.11736397102309458	0.009701099675357632	0.11701507326410888	0.017449594857319003	0.1171148661579047	0.11440154224518398	0.11905168568849032	0.11703605925651454	0.0811130462471278	0.11304709059720534	0.0	0.11207195178867654	0.11174935662863511	0.11197432684211694	0.11290214200972287	0.08915235728919732	0.225175347081067	0.20968580923779723	0.19539408245067416	0.2165081640816276	0.13281336903897809	0.23209242909395	0.16370894300247704	0.18646855958090885	0.15807390996530357	0.16274419368105225	0.22352220985483115	0.10870629630716237	0.20725359417460107	0.1262038043039509	0.18916762247526417	0.24054816883204938	0.24142773170376117	0.2190116438845787
G4-D2	0.01731032547619583	0.10586230250396521	0.04235661484273518	0.05609717012149792	0.10016448518091822	0.042863779037806145	0.1708576587254871	0.02150126406505683	0.02565470992924424	0.10477980869627385	0.10072727923507796	0.039735220181348264	0.015167007784564833	0.10110181620841797	0.012244481096290604	0.05052235988189654	0.009022077264065023	0.11080841076767552	0.008903183822583503	0.10333050980963919	0.04334859320423935	0.007524507028072194	0.00880916202021563	0.013298719716093354	0.043523866066936215	0.04764963170960415	0.11207195178867654	0.0	0.05259437956101535	0.05475573694514248	0.05247742865940914	0.04393308989515232	0.22256239460468577	0.20707285676141593	0.19278112997429292	0.21389521160524633	0.23270779322760024	0.2294794766175688	0.16109599009752432	0.18385560710452756	0.1748831508899406	0.1601312407475281	0.22090925737844982	0.192488893244667	0.20464064169821983	0.22171121503686267	0.20340138553538362	0.23793521635566817	0.23881477922737993	0.21639869140819737
G4-D3	0.038265594865708574	0.10569628062973684	0.09292471476300482	0.009860155650640374	0.09725990327971308	0.021699407583345265	0.16838497133609898	0.06883903849223448	0.031390340600890514	0.0980923390701753	0.10115651153221707	0.014692427461638556	0.04641914817667284	0.09928922187995365	0.04375452450013562	0.006876710412932037	0.05225434288422786	0.1102871921604229	0.047000584061060946	0.10420545607556717	0.027272702876957305	0.05475254774218168	0.05315191704142954	0.04352274598455754	0.04271797427511845	0.0093851752492792	0.11174935662863511	0.05259437956101535	0.0	0.008013585462108699	0.033017494103739845	0.029145562701011343	0.17729294309548205	0.16180340525221223	0.1475116784650892	0.1686257600960426	0.1902129407756848	0.184210025108365	0.11582653858832063	0.13858615559532386	0.13238829843802521	0.11486178923832442	0.17563980586924613	0.1495356754287566	0.1593711901890161	0.17921636258494733	0.16090653308346825	0.19266576484646436	0.19354532771817615	0.17112923989899367
G4-D4	0.038092598974193585	0.10547431664728373	0.09553462045137333	0.0027528760546670157	0.09503930334205378	0.02242076335672825	0.16601200859157805	0.07094906356548512	0.030216006978614374	0.0979559127624655	0.10118785856031627	0.01597196037672494	0.048356098670103806	0.09898792954742003	0.0429418335941095	0.005911078207476863	0.05289204477044988	0.10995183225601862	0.047150485029050636	0.10440777482693107	0.027318860002763432	0.05676690545526055	0.05246379145920756	0.04387093300706209	0.04469801937651108	0.007508896076344346	0.11197432684211694	0.05475573694514248	0.008013585462108699	0.0	0.03392154672765363	0.030562394066193824	0.16984713464630385	0.1545576788852613	0.14026595209813827	0.16210481799929377	0.1851759848841829	0.17696429874141412	0.10858081222136969	0.1320652134985751	0.1273513425465233	0.10761606287137347	0.1687598260019072	0.1442986374550274	0.1524912103216772	0.17417940669344537	0.1558695771919663	0.18542003847951347	0.18629960135122528	0.16388351353204275
G4-D5	0.03687322051110055	0.10630388321432815	0.09033901907447367	0.03575535894256662	0.06882057412609402	0.02047853306732108	0.13975508094766634	0.06839144396745969	0.03242950317146455	0.09888372793007147	0.10201742501307504	0.02832985125701464	0.045789028999324466	0.07118980150712917	0.042646222766483076	0.028363339342783324	0.051913918291643664	0.11078139870877733	0.04566107022250858	0.105237341022547	0.03971209923271184	0.054218736158560495	0.05243062904886655	0.04236538692924925	0.0398547513309564	0.029072287944353736	0.11290214200972287	0.05247742865940914	0.033017494103739845	0.03392154672765363	0.0	0.02626079476669129	0.20292937309341189	0.18763991733236937	0.17334819054524628	0.19426219009397241	0.21377995892031174	0.21004653718852215	0.14166305066847776	0.1642225855932537	0.15606045785089698	0.14069830131848154	0.20127623586717594	0.17316999128682	0.18500762018694597	0.2027833807295743	0.18478897503282962	0.21850227692662152	0.21938183979833328	0.19696575197915084
G4-D9	0.03168231877498706	0.08278879252287757	0.06606360062677774	0.03229437328515532	0.09439005541650723	0.02242469192013028	0.16459881830699222	0.06213068068938158	0.026780861264780957	0.075133943352403	0.0784641374079582	0.020012692767194706	0.040792518917249644	0.09193849629806478	0.036922409351069954	0.026177970705502762	0.0458714783938923	0.08734270287323068	0.0407791522814325	0.0822570109509953	0.03410136195005804	0.047138247767726314	0.047046424578074786	0.03724584526348341	0.014595310024684808	0.023894734822293727	0.08915235728919732	0.04393308989515232	0.029145562701011343	0.030562394066193824	0.02626079476669129	0.0	0.19859775588795392	0.18310821804468408	0.16881649125756104	0.18993057288851445	0.19028402457594565	0.20551483790083688	0.13713135138079247	0.15989096838779573	0.13242118512461984	0.13616660203079628	0.19694461866171797	0.1510200524346687	0.18067600298148798	0.17997499443120074	0.1624754399411523	0.2139705776389363	0.21485014051064802	0.19243405269146555
G4-J1	0.2058261485569846	0.24183105252316156	0.26270763798602237	0.16775407597608433	0.25919612620407945	0.1911472309841484	0.24774309874127023	0.23901339818532621	0.19900818772935067	0.2078849704972839	0.2238834943069725	0.18387875188185607	0.2165842454673363	0.23082818725421494	0.21088330280233722	0.1750344587163441	0.22121527914311945	0.23274543370891243	0.2151547680477107	0.21770922464985215	0.19510555359716833	0.225346330387646	0.221026049831836	0.21204019486315875	0.21294393947306292	0.1763089693013159	0.225175347081067	0.22256239460468577	0.17729294309548205	0.16984713464630385	0.20292937309341189	0.19859775588795392	0.0	0.017487575694646682	0.03279350674093156	0.009278786381614314	0.152693311754934	0.00897953592390802	0.067115782523239	0.041764804411032384	0.07054170614049698	0.0681191607647113	0.0022326459196146393	0.11803513243422084	0.01949794285572949	0.10345611541276876	0.03673346976546158	0.01812332946695408	0.019136150796758886	0.007321492773051817
G4-J2	0.19053669279594204	0.2263415146798917	0.24721810014275256	0.1522645381328145	0.24324590104721508	0.17585777522310586	0.23179287358440584	0.22352386034205643	0.1829528213042416	0.19239543265401404	0.20839395646370268	0.16838921403858628	0.2012947897062938	0.21553873149317238	0.19559384704129468	0.15954492087307431	0.2057257412998497	0.2172558958656426	0.1998653122866682	0.2022196868065823	0.17961601575389852	0.20985679254437625	0.2049706834067269	0.19655065701988897	0.19745440162979302	0.16101951354027333	0.20968580923779723	0.20707285676141593	0.16180340525221223	0.1545576788852613	0.18763991733236937	0.18310821804468408	0.017487575694646682	0.0	0.015438484071558015	0.00919046370078296	0.15563511906439195	0.02437398208509334	0.04976075891100833	0.025175691462868324	0.05375251111010562	0.05076413715248062	0.016191264545062235	0.10274567667317833	0.0029088317932796925	0.10639792272222674	0.024496522243261376	0.033460967592818254	0.0345305969579442	0.010166082921594868
G4-J4	0.17624496600881903	0.2120497878927687	0.2329263733556295	0.13797281134569148	0.22895417426009207	0.16156604843598282	0.2175011470544257	0.2092321335549334	0.16866109451711853	0.178103705866891	0.19410222967657959	0.15409748725146324	0.18700306291917074	0.20124700470604936	0.18130212025417167	0.14525319408595125	0.19143401451272662	0.20296416907851955	0.1855735854995452	0.18792796001945927	0.16532428896677548	0.19556506575725321	0.19067895661960382	0.1822589302327659	0.18316267484267004	0.1467277867531503	0.19539408245067416	0.19278112997429292	0.1475116784650892	0.14026595209813827	0.17334819054524628	0.16881649125756104	0.03279350674093156	0.015438484071558015	0.0	0.024439586711746685	0.15760634388261693	0.039679913131378204	0.03458737988999661	0.009888696428357168	0.038332963993178454	0.03557182217683803	0.031629748188048826	0.0938749337545046	0.014099346829958958	0.10842595557577286	0.026581363132128655	0.04882370667442426	0.04977971996890793	0.025528822003200887
G4-J5	0.1971589655575451	0.23316386952372206	0.25404045498658284	0.15965272155848415	0.2513486682888246	0.18248004798470896	0.2398956408260153	0.23034621518588674	0.1912658710823407	0.19921778749784447	0.215216311307533	0.1752115688824166	0.20791706246789682	0.22216100425477545	0.2031409861553272	0.16682796303049913	0.21311392472551932	0.22407825070947296	0.20648758504827125	0.20904204165041268	0.18700419917956815	0.21667914741677802	0.21328373318482596	0.20337301186371928	0.20427675647362345	0.16856665265430582	0.2165081640816276	0.21389521160524633	0.1686257600960426	0.16210481799929377	0.19426219009397241	0.18993057288851445	0.009278786381614314	0.00919046370078296	0.024439586711746685	0.0	0.15269970294501348	0.01693110343612757	0.058761862494054136	0.03248601802941808	0.06126291975888266	0.059765240735526415	0.007549199761177985	0.10936794943478136	0.01057819467327673	0.10346250660284825	0.028066286766022117	0.026074896979173635	0.027030910273657286	0.0027800125650931044
G4-K1	0.22023013244243414	0.1530157514361254	0.23030918439718234	0.18252380636114593	0.26517760402243257	0.20286035201878055	0.24762638300142423	0.2510085295130995	0.2141369558850024	0.12943418485530284	0.1417714403689399	0.1949490168571999	0.2300633630003565	0.23106138902901324	0.22621215304021627	0.1896990478331609	0.23598500952818108	0.14023066721215846	0.22955875193316033	0.13906745343953986	0.20987528398223002	0.23641659550584698	0.23615481798748775	0.22588505889579089	0.1943133399024197	0.19163781953919487	0.13281336903897809	0.23270779322760024	0.1902129407756848	0.1851759848841829	0.21377995892031174	0.19028402457594565	0.152693311754934	0.15563511906439195	0.15760634388261693	0.15269970294501348	0.0	0.15202101635198786	0.16278389431130388	0.15735439520237057	0.1354649262289045	0.16290334173499751	0.15212437130238796	0.06534478647313365	0.1542871007748857	0.05100444452131569	0.13171155395469572	0.1550557722216379	0.1559353350933497	0.1541189859742747
G4-K2	0.21294331265209487	0.24874813453604455	0.26962471999890536	0.17467115798896726	0.26565252090336794	0.1982643950792586	0.2541994934405586	0.24593048019820918	0.20535944116039437	0.21480205251016682	0.2308005763198554	0.19079583389473903	0.22370140956244655	0.2379453513493252	0.21800046689744745	0.18195154072922715	0.2281323611560024	0.23966251572179537	0.2222719321428209	0.2246263066627351	0.20202263561005132	0.232263412400529	0.2273773032628796	0.21895727687604163	0.21986102148594583	0.18342613339642613	0.23209242909395	0.2294794766175688	0.184210025108365	0.17696429874141412	0.21004653718852215	0.20551483790083688	0.00897953592390802	0.02437398208509334	0.039679913131378204	0.01693110343612757	0.15202101635198786	0.0	0.07400218891368565	0.04941712146554565	0.07799394111278295	0.07500556715515792	0.009884962974127751	0.1251522965293311	0.027150259653099893	0.10712060710458214	0.043650551778344565	0.009143793543046211	0.010156614872850866	0.014207899163498473
G4-K3	0.14455982613205043	0.18036464801600008	0.20124123347886094	0.10628767146892289	0.19726903438332347	0.12988090855921422	0.18581600814908564	0.1775469936781648	0.13697595464034998	0.1464185665901224	0.16241708997123958	0.12241234737469463	0.15531792304240216	0.1695618648292808	0.14961698037740304	0.11356805420918269	0.159748874635958	0.17127902957317953	0.15388844562277657	0.15624282077126214	0.1336391490900069	0.1638799258804846	0.15899381674283522	0.1505737903559973	0.15147753496590147	0.1150426468763817	0.16370894300247704	0.16109599009752432	0.11582653858832063	0.10858081222136969	0.14166305066847776	0.13713135138079247	0.067115782523239	0.04976075891100833	0.03458737988999661	0.058761862494054136	0.16278389431130388	0.07400218891368565	0.0	0.026389460478135493	0.02731896859668513	0.0010411998013394905	0.06595202345607057	0.09905248418319161	0.048686726719955574	0.11354669796913872	0.05500016179516292	0.08314598245673173	0.08410199575121537	0.05985109778550833
G4-K4	0.16711936105682643	0.20312426502300335	0.2240008504858642	0.12961311705776546	0.22130906378810586	0.1524404434839902	0.20985603681101087	0.20030661068516806	0.16122626658162198	0.1691781829971257	0.18517670680681428	0.1451719643816979	0.17787745796717816	0.1921213997540568	0.1731013816546085	0.13678835852978044	0.18307432022480058	0.19403864620875422	0.17644798054755254	0.179002437149694	0.1569645946788495	0.18663954291605933	0.18324412868410722	0.1733334073630006	0.17423715197290474	0.1385270481535871	0.18646855958090885	0.18385560710452756	0.13858615559532386	0.1320652134985751	0.1642225855932537	0.15989096838779573	0.041764804411032384	0.025175691462868324	0.009888696428357168	0.03248601802941808	0.15735439520237057	0.04941712146554565	0.026389460478135493	0.0	0.028776901729464587	0.02737390276497692	0.040035216762024636	0.09342290299203096	0.022656304012410203	0.10811719886020538	0.02881078339925472	0.05856091500859171	0.05951692830307536	0.035266030337368325
G4-K5	0.16240549010477465	0.17472961540739806	0.19560620087025887	0.12469916402348638	0.2137665790477065	0.14503570968112103	0.20231355224204015	0.19318388717543994	0.15631231354734287	0.1407835334100918	0.156782057191209	0.13712437451954035	0.1722387206626969	0.17986064659077688	0.1683875107025567	0.13187440549550136	0.17816036719052156	0.16564399659314896	0.17173410959550073	0.15060778759123153	0.15205064164457038	0.17859195316818752	0.17833017564982817	0.1680604165581314	0.14584250235729943	0.13381317720153538	0.15807390996530357	0.1748831508899406	0.13238829843802521	0.1273513425465233	0.15606045785089698	0.13242118512461984	0.07054170614049698	0.05375251111010562	0.038332963993178454	0.06126291975888266	0.1354649262289045	0.07799394111278295	0.02731896859668513	0.028776901729464587	0.0	0.027438416020378786	0.06881211849148923	0.07173351610079216	0.05130065365945879	0.0862656019102867	0.03568057000423957	0.08713773465582901	0.08809374795031266	0.06384284998460561
G4-L1	0.14359507678205424	0.17939989866600387	0.2002764841288647	0.10532292211892667	0.19630428503332725	0.12891615920921803	0.18485125882766087	0.17658224432816857	0.13601120529035374	0.14545381726869763	0.1614523406498148	0.12144759802469843	0.15435317369240592	0.16859711547928458	0.14865223102740688	0.1126033048591865	0.1587841252859618	0.17031428025175474	0.15292369627278035	0.15527807144983735	0.13267439974001066	0.1629151765304884	0.15802906739283903	0.14960904100600114	0.15051278561590525	0.11407789752638547	0.16274419368105225	0.1601312407475281	0.11486178923832442	0.10761606287137347	0.14069830131848154	0.13616660203079628	0.0681191607647113	0.05076413715248062	0.03557182217683803	0.059765240735526415	0.16290334173499751	0.07500556715515792	0.0010411998013394905	0.02737390276497692	0.027438416020378786	0.0	0.06695540169754285	0.09917193160688526	0.049671169006796995	0.11366614539283236	0.05598460408200436	0.08414936069820403	0.08510537399268767	0.060854476026980624
G4-L3	0.20417301133074867	0.24017791529692561	0.2610545007597864	0.16666676733168773	0.258003676291438	0.18949409375791249	0.24655064882862873	0.23736026095909032	0.19792087908495412	0.20623183327104797	0.22223035708073655	0.18222561465562018	0.21493110824110037	0.22917505002797905	0.20979599415794062	0.1738420088037027	0.22012797049872282	0.23109229648267646	0.21350163082147466	0.21605608742361626	0.1940182449527717	0.22369319316141015	0.2199387411874394	0.21038705763692275	0.21129080224682703	0.17522166065691924	0.22352220985483115	0.22090925737844982	0.17563980586924613	0.1687598260019072	0.20127623586717594	0.19694461866171797	0.0022326459196146393	0.016191264545062235	0.031629748188048826	0.007549199761177985	0.15212437130238796	0.009884962974127751	0.06595202345607057	0.040035216762024636	0.06881211849148923	0.06695540169754285	0.0	0.11638199520798495	0.0175682745816373	0.10288717496022275	0.035080332539225684	0.01897194848185281	0.020041577846978617	0.006100926441990801
G4-L4	0.17969655903627493	0.12520921329459184	0.1900902844142491	0.14192293524155028	0.22472952135750188	0.16198300458962514	0.21267359979512077	0.21048405262083633	0.1737652674474043	0.09145411683704546	0.10749083776040028	0.15537946780659287	0.18956798670786346	0.19117716655518024	0.1860223536570533	0.1494419507365615	0.1963390662502416	0.11604720025301024	0.1887959958450036	0.10055262582995501	0.16942720131729927	0.19577752727258507	0.1954775526405596	0.18520779354886277	0.15466739662448023	0.15102785190570317	0.10870629630716237	0.192488893244667	0.1495356754287566	0.1442986374550274	0.17316999128682	0.1510200524346687	0.11803513243422084	0.10274567667317833	0.0938749337545046	0.10936794943478136	0.06534478647313365	0.1251522965293311	0.09905248418319161	0.09342290299203096	0.07173351610079216	0.09917193160688526	0.11638199520798495	0.0	0.1001133795277549	0.030721723888908432	0.08150174475098654	0.13360803626743048	0.13448759913914227	0.11207151131995977
G4-L5	0.1879043956505186	0.22390929961669562	0.24478588507955643	0.15039815165145767	0.241735060611208	0.17322547807768246	0.23028203314839873	0.22109164527886024	0.1816522634047241	0.18996321759081788	0.20596174140050655	0.16595699897539012	0.19866249256087032	0.21290643434774897	0.1935273784777106	0.15757339312347268	0.20385935481849285	0.21482368080244646	0.19723301514124478	0.1997874717433862	0.1777496292725417	0.2074245774811801	0.2036701255072094	0.1941184419566928	0.19502218656659698	0.15895304497668922	0.20725359417460107	0.20464064169821983	0.1593711901890161	0.1524912103216772	0.18500762018694597	0.18067600298148798	0.01949794285572949	0.0029088317932796925	0.014099346829958958	0.01057819467327673	0.1542871007748857	0.027150259653099893	0.048686726719955574	0.022656304012410203	0.05130065365945879	0.049671169006796995	0.0175682745816373	0.1001133795277549	0.0	0.10514458449158905	0.02329999204794484	0.03629405319614596	0.037250066490629605	0.012999169467779705
G4-M1	0.2092335542516968	0.14270672129138043	0.21931260620644485	0.17152722817040847	0.2541810258316951	0.19186377382804312	0.24036684645842943	0.24001195132236205	0.20274873188033943	0.11912515471055789	0.13146241022419494	0.1843344098031249	0.21906678480961905	0.21994054482001402	0.21521557484947879	0.17870246964242345	0.22529400824677365	0.1335447082497988	0.2185621737424229	0.1282236637034674	0.1988787057914925	0.22542001731510958	0.2251582397967503	0.21488848070505345	0.1836223386210122	0.18064124134845747	0.1262038043039509	0.22171121503686267	0.17921636258494733	0.17417940669344537	0.2027833807295743	0.17997499443120074	0.10345611541276876	0.10639792272222674	0.10842595557577286	0.10346250660284825	0.05100444452131569	0.10712060710458214	0.11354669796913872	0.10811719886020538	0.0862656019102867	0.11366614539283236	0.10288717496022275	0.030721723888908432	0.10514458449158905	0.0	0.08190140047896537	0.1155763468426815	0.1164559097143933	0.10488178963210949
G4-M2	0.19092372475021765	0.20567053946269362	0.22597416822056082	0.15321739866892936	0.24249509622963913	0.17355394432656404	0.2311948572214949	0.22170212182088297	0.18483054819278588	0.17191544300514724	0.1879521639285021	0.16590998896064713	0.20075695530813994	0.20874195222737452	0.1969057453479997	0.16039264014094437	0.20686958740429576	0.19650852642111202	0.2002523442409438	0.18101395199805684	0.18056887629001336	0.20711018781363047	0.20684841029527115	0.19657865120357437	0.17640145527593254	0.16233141184697836	0.18916762247526417	0.20340138553538362	0.16090653308346825	0.1558695771919663	0.18478897503282962	0.1624754399411523	0.03673346976546158	0.024496522243261376	0.026581363132128655	0.028066286766022117	0.13171155395469572	0.043650551778344565	0.05500016179516292	0.02881078339925472	0.03568057000423957	0.05598460408200436	0.035080332539225684	0.08150174475098654	0.02329999204794484	0.08190140047896537	0.0	0.05241209320753136	0.05336810650201501	0.030569766568973224
G4-M3	0.22139905239019422	0.2572038742741439	0.27808045973700474	0.18312689772706667	0.2741082606414673	0.20672013481735804	0.2626552331786581	0.2543862199363086	0.21381518089849375	0.2232577922482662	0.23925631605795486	0.1992515736328384	0.23215714930054598	0.24640109108742458	0.22645620663554686	0.19040728046732647	0.23658810089410182	0.24811825545989474	0.23072767188092042	0.23308204640083446	0.2104783753481507	0.2407191521386284	0.23583304300097901	0.22741301661414112	0.22831676122404526	0.19188187313452548	0.24054816883204938	0.23793521635566817	0.19266576484646436	0.18542003847951347	0.21850227692662152	0.2139705776389363	0.01812332946695408	0.033460967592818254	0.04882370667442426	0.026074896979173635	0.1550557722216379	0.009143793543046211	0.08314598245673173	0.05856091500859171	0.08713773465582901	0.08414936069820403	0.01897194848185281	0.13360803626743048	0.03629405319614596	0.1155763468426815	0.05241209320753136	0.0	0.0010696293651259526	0.023294884671223388
G4-M4	0.22227861526190604	0.25808343714585563	0.2789600226087165	0.18400646059877845	0.2749878235131791	0.20759969768906983	0.26353479605036984	0.2552657828080204	0.2146947437702055	0.224137355119978	0.2401358789296666	0.20013113650455022	0.23303671217225774	0.24728065395913634	0.22733576950725864	0.19128684333903823	0.23746766376581363	0.24899781833160659	0.23160723475263204	0.23396160927254628	0.21135793821986248	0.24159871501034014	0.23671260587269088	0.22829257948585277	0.22919632409575705	0.1927614360062373	0.24142773170376117	0.23881477922737993	0.19354532771817615	0.18629960135122528	0.21938183979833328	0.21485014051064802	0.019136150796758886	0.0345305969579442	0.04977971996890793	0.027030910273657286	0.1559353350933497	0.010156614872850866	0.08410199575121537	0.05951692830307536	0.08809374795031266	0.08510537399268767	0.020041577846978617	0.13448759913914227	0.037250066490629605	0.1164559097143933	0.05336810650201501	0.0010696293651259526	0.0	0.024364514036349337
G4-M5	0.1998625274427235	0.2356673493266732	0.25654393478953397	0.16159037277959598	0.25257173569399655	0.18518360986988736	0.2411187082311873	0.2328496949888379	0.19227865595102303	0.20172126730079548	0.21771979111048412	0.17771504868536772	0.21062062435307521	0.22486456613995387	0.20491968168807614	0.16887075551985578	0.21505157594663113	0.22658173051242403	0.20919114693344965	0.21154552145336375	0.18894185040067996	0.21918262719115766	0.21429651805350833	0.2058764916666704	0.20678023627657455	0.17034534818705477	0.2190116438845787	0.21639869140819737	0.17112923989899367	0.16388351353204275	0.19696575197915084	0.19243405269146555	0.007321492773051817	0.010166082921594868	0.025528822003200887	0.0027800125650931044	0.1541189859742747	0.014207899163498473	0.05985109778550833	0.035266030337368325	0.06384284998460561	0.060854476026980624	0.006100926441990801	0.11207151131995977	0.012999169467779705	0.10488178963210949	0.030569766568973224	0.023294884671223388	0.024364514036349337	0.0
