Eigvals	24
1.2875390988125033	0.5426346577718691	0.3135775892109928	0.24268154199157832	0.16456501450221112	0.12366919049182667	0.08447739002817692	0.05641190956111925	0.05210413409374739	0.049817740132836734	0.02729758438412666	0.02349486272949569	0.020236111720871343	0.010721634584075324	0.005455281379841918	0.003155154014895443	0.001169934452675516	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	24
0.4278947559190751	0.18033667843925985	0.10421291758897441	0.08065165498455523	0.05469077154875358	0.04109964359840837	0.028074822908388596	0.018747671658939803	0.017316045595028178	0.01655619605978608	0.009071952236634326	0.00780817340790809	0.006725175253737539	0.003563178172715444	0.0018129828419581541	0.0010485692110911023	0.00038881057478613114	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	24	24
G3-PF1	-0.018306921268369452	-0.19134743086787545	-0.1409529293913575	-0.3284198600113351	-0.07756293286520076	0.08636000979969342	-0.013301024778446783	0.004424217351269583	0.028551556147395237	0.015971244765991405	-0.016232312155520193	0.005917070555258916	-0.007837138488982074	0.005965487096677042	-0.006336184642465128	-0.0026601020428621684	1.924170883732143e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-PF10	-0.05432884649435919	-0.2648501736864732	0.05483043846918483	0.0507256706818568	0.04742981665507285	0.01734256483962567	0.09536391357544649	0.018705594801976064	-0.06899167719924387	-0.028509730802648795	0.01633418716448376	0.045897892582519625	-0.018161363573816862	0.0007505859740329719	0.0028028291989202836	0.020272710269260637	-0.005174478600858836	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-PF11	0.16980572458475127	0.13873217961247536	-0.026069634349002804	0.07640731829126479	-0.0014577024116839475	0.0864798698498103	0.009907304933126863	0.05374215271490098	0.032418308684415524	-0.030337975808329677	-0.008521244796508074	-0.0353690966741641	-0.038226332353011525	-0.011473886532102405	-0.026799216870968593	-0.012171563550232013	-0.005123548785686644	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-PF12	-0.14705404037778538	-0.29930267652387327	-0.013294897314294653	0.07143130947306403	0.03151580594211376	0.09882335722005246	0.09893475036824925	0.038406038925761984	0.018696971567533204	0.02055963199181427	0.02082711159420111	-0.08510553527265907	-0.000142556374323209	0.011881806734545782	0.00203632225511862	-0.005502388013386634	0.0047579632972180475	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-PF13	0.15758342595777378	0.08484909746850676	-0.08603575842828623	0.034936706430633235	-0.007713157932082961	0.00823797168076164	0.07531629531835748	-0.0074713176500245835	-0.0022815479911076748	0.04256611105151523	0.07191583762740512	0.033034150677605074	0.08164778845460118	-0.02317633024531904	-0.010796070088817129	-0.01802481596210731	-0.002772619856374892	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-PF14	0.20415429439030414	0.11289242259086019	0.053915056345096704	-0.0170871902611496	0.01975429748407256	0.05414000248663854	0.000983022625512327	0.052572661321682354	-0.02315769991769484	-0.043608452288403966	0.010304486672147615	0.02532605045548537	-0.007722286012461878	0.010790306410253444	-0.0063433341351113205	0.004408304335753831	-0.00014586667806810292	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-PF2	-0.4899582742231511	-0.1052239185498742	-0.24021823862474978	0.21035683258626084	-0.16684296460977127	0.011034964890765426	-0.11616929139497924	-0.0007529097505544511	-0.016767037451592283	-0.019340373111435005	0.012321439659029728	0.01403585935002175	-0.005595265033701609	-0.006445080421370711	0.00398331638723232	-0.00041017288924154643	0.00021946600295790947	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-PF3	0.045921904797038136	0.06757593155893707	0.061622240347111765	0.06815529023712431	-0.026154662713537568	-0.09436142541845195	0.0006423925619956893	0.08912031654494582	-0.0594997102816721	0.12785237106790062	-0.013011781378760452	0.01712670218286912	-0.028955693790088218	0.035619545078399616	0.0017863648660464732	-0.011070597766712285	0.006832617402094298	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-PF4	0.22698295717977346	0.156262699938719	-0.01738457481142324	0.017730888711639532	0.0029537659469056708	0.06907991752934466	-0.005840861995548794	0.02855937968378784	0.04197844388944941	-0.05400211175503016	-0.01883134722014191	0.002627282895398085	0.005526012099744335	0.01917834594584597	0.048511323824759	-0.004761555282137919	0.003026878636767397	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-PF5	0.12228617507295865	-0.031829942801151846	-0.029340150556099107	0.06914107314063717	-0.02998950847262251	0.05044407684388663	0.07094426276443355	-0.047165248315676325	-0.017245151346280036	0.011188375459033995	-0.02580781767362751	0.02212940351548974	0.020809613161189056	0.010224192746025082	0.007402157334098618	0.02142484784660286	-0.0024308673420320877	-0.0	0.0	0.0	0.0	0.0	0.0	0.0
