	G4-A1	G4-A10	G4-A11	G4-A2	G4-A4	G4-A5	G4-A6	G4-A7	G4-B1	G4-B10	G4-B11	G4-B2	G4-B3	G4-B4	G4-B5	G4-B6	G4-B7	G4-B9	G4-C1	G4-C10	G4-C2	G4-C3	G4-C4	G4-C5	G4-C9	G4-D1	G4-D10	G4-D2	G4-D3	G4-D4	G4-D5	G4-D9	G4-J1	G4-J2	G4-J3	G4-J4	G4-J5	G4-K1	G4-K2	G4-K3	G4-K4	G4-K5	G4-L1	G4-L2	G4-L3	G4-L4	G4-L5	G4-M1	G4-M2	G4-M3	G4-M4	G4-M5
G4-B11	0.09946940969621137	0.020334030797835672	0.07692916581051674	0.1009202323677578	0.1240089169360827	0.10068140922566696	0.16946308329359136	0.10667721487840288	0.09666033039451631	0.02862950444217731	0.0	0.0937131631564411	0.09866844934896248	0.11104752460322902	0.10255920004467547	0.09973082286915969	0.10165734204100366	0.008790002357466388	0.10210990362682495	0.019648323516557667	0.10162004811863531	0.09953290123600231	0.1037846154375931	0.0997770585059245	0.06962383554716514	0.09946890419133385	0.022629655434248882	0.09572217108854399	0.09677039910177748	0.09569040792679301	0.10069821478795672	0.07400775510250966	0.3000127083947377	0.30183340686700977	0.31833407220677457	0.29463323139169856	0.2895549191037478	0.266448697218053	0.2585867101409532	0.2577203365379733	0.2866922249638551	0.25589299369400526	0.3050746780101194	0.3165634631930057	0.30711184365490246	0.30771882276675927	0.3096427668633688	0.3128260406274771	0.2865931789713945	0.275702683315757	0.29397670705550233	0.2853301483023263
G4-B2	0.04370418723768356	0.10460075621123453	0.09950228603733276	0.032826574334226304	0.10802170298567401	0.03858510899917935	0.17137488476555554	0.08146824758261745	0.01899838580785897	0.10648646012759985	0.0937131631564411	0.0	0.037218869769171326	0.12384940986876457	0.05997778169260059	0.024774707463148252	0.05827641985182377	0.10028408231601495	0.07093542962193161	0.10564571972307504	0.04244375779227997	0.07066877316116436	0.06573384767084861	0.03892358264060649	0.05117041059734778	0.025073310861506246	0.1153570062300806	0.043881834789147325	0.013495330157509058	0.010416193924361605	0.05426964615472119	0.041057978651235276	0.2991762603236796	0.30099695879595173	0.31749762413571636	0.29379678332064063	0.28871847103268966	0.29022460286342827	0.2574078805965066	0.2568838881240581	0.28585577689279695	0.26060574330895236	0.3042382299390613	0.31572701512194745	0.3064754776660716	0.3094980180646265	0.3088063187923107	0.3129144589088483	0.2856803366730038	0.27486623498755597	0.29314025898444424	0.28449370020269676
G4-B3	0.025255261057301304	0.11098742219070555	0.07489259838065844	0.017184270662372193	0.0994010670496172	0.02171122403641463	0.17775196802978735	0.059893604557795195	0.020608106707445634	0.11297137507906098	0.09866844934896248	0.037218869769171326	0.0	0.13033432473451134	0.03859076514611378	0.016921674882302968	0.03736038769901754	0.10667074846691454	0.04834157063945571	0.10548290257668758	0.008408026607848777	0.048471493919181624	0.044505518459624575	0.0215946238069463	0.03396137399861426	0.01767175874479682	0.11918282834240232	0.020883144844640447	0.031778113729339336	0.04688322713135073	0.034125287740838804	0.0339562900494346	0.30509198176490165	0.3069126802371738	0.3234133455769385	0.2997125047618627	0.2946341924739119	0.29557449572281097	0.2633425381923594	0.2627996095652801	0.291771498334019	0.265955636168335	0.3101539513802833	0.32164273656316966	0.3121911170250665	0.31464782884178194	0.31472204023353273	0.31826435176823104	0.29159605811422595	0.28078195642877796	0.2990559804256663	0.2904094216439188
G4-B4	0.12785076595083245	0.12847063343176332	0.14650004030340782	0.13076173293553947	0.059985368559733895	0.1242994079166265	0.0641534670665951	0.14351832559162256	0.12714509532723914	0.10663257876563945	0.11104752460322902	0.12384940986876457	0.13033432473451134	0.0	0.13265759093000554	0.1295723234940842	0.12989542404871843	0.11234372954026099	0.1332231784803376	0.10491409424632947	0.13111724719766776	0.12999774860875563	0.13226063581167127	0.12952165940432236	0.11450637854758881	0.12794492430826915	0.1075170656003202	0.12505049593757242	0.12495813234367735	0.12490187727910797	0.10328173357077926	0.11225458787699755	0.31330310969589076	0.3151238081681628	0.3316244735079275	0.30792363269285167	0.3028453204049009	0.29167593698281385	0.2717060304730674	0.2710107377248407	0.29998262626500805	0.2691833948237297	0.31836507931127234	0.3298538644941586	0.3206023270382827	0.3212093061501394	0.3229331681645217	0.32611644192863004	0.299807186045215	0.288993084559767	0.3072671083566553	0.29862054957490775
G4-B5	0.019088410577654234	0.11374512375368613	0.050603472610128444	0.029015738347723165	0.09983603950284305	0.03007569475840759	0.1783964410710195	0.023145689619091695	0.0417785036997432	0.11455009243530345	0.10255920004467547	0.05997778169260059	0.03859076514611378	0.13265759093000554	0.0	0.03642927746634427	0.005045958778528619	0.10942845020132372	0.01409729079683504	0.11479008769409811	0.04292714658163973	0.018176483316455563	0.0076612151016001466	0.023393279429179396	0.03852726174306318	0.03816184853445324	0.12381363319717309	0.02451752777766127	0.053418340870157205	0.06639082982967773	0.03661276615641619	0.04546185643696404	0.3039460316752906	0.3057667301475627	0.3222673954873274	0.2985665546722515	0.29348824238430077	0.2972031446904883	0.2622724419032131	0.26165365967566917	0.29062554824440795	0.2675842853645838	0.3090080012906722	0.3208558242441487	0.3110451669354554	0.3162764778094592	0.3135760901439217	0.31989300073590843	0.29080914579520495	0.27963600651059556	0.2979100303360552	0.28926347155430765
G4-B6	0.021329587525336747	0.1107166646388002	0.07916689409394101	0.008641359331589962	0.09607951265012746	0.0152451942030577	0.17530131982868777	0.05899388847975978	0.006508132071140145	0.11142338411985601	0.09973082286915969	0.024774707463148252	0.016921674882302968	0.1295723234940842	0.03642927746634427	0.0	0.03577161440100598	0.10639999080072347	0.050050014168189924	0.11176162829349787	0.020345436694862225	0.0499458981054612	0.042583917227853846	0.01747233986216848	0.030876062250195208	0.003007612442187297	0.12078517379657287	0.02277086245047814	0.018277014210053504	0.03074636234772528	0.03154806243666671	0.029141769957987583	0.30165123937922894	0.30347193785150106	0.3199726031912657	0.2962717623761899	0.29119345008823905	0.2954741809762659	0.25988285965205593	0.25935886717960743	0.28833075594834623	0.26585532142179	0.3067132089946105	0.3191268605299263	0.3095162853034602	0.31474759617746423	0.31128129784785985	0.31816403702168594	0.2890801820809825	0.27734121404310524	0.29561523803999346	0.28696867925824604
G4-B7	0.016419833700075166	0.1126053117870967	0.049075635976425884	0.028751070170345193	0.10006597641650251	0.0289954052366774	0.17895919267220867	0.027348673766619928	0.04078905153787736	0.11331203112529536	0.10165734204100366	0.05827641985182377	0.03736038769901754	0.12989542404871843	0.005045958778528619	0.03577161440100598	0.0	0.10832643653252756	0.017003265968331963	0.11366917461926243	0.04066683266487448	0.015488580030163006	0.010846865059656308	0.021234171600983696	0.036261903941031695	0.036236953533115804	0.12186264351609194	0.021157536804988396	0.049740876450784934	0.06510313460601559	0.03347349601684082	0.041555681191507154	0.3025020910125602	0.30432278948483227	0.32082345482459695	0.2971226140095211	0.2920443017215703	0.29447529990473825	0.2609235094166031	0.26020971881293864	0.28918160758167755	0.2648564403788337	0.3075640606279418	0.31905284581082816	0.30980130835495223	0.31374871510593666	0.3121321494811911	0.3171651559501583	0.2890061673618844	0.2781920656764365	0.2964660896733247	0.28781953089157725
G4-B9	0.10633865985285977	0.0163938846746818	0.08190985234721032	0.10758940024217874	0.1276600567103494	0.10709883347101287	0.17064936717257378	0.112079703159358	0.10397276263387842	0.023371869654296627	0.008790002357466388	0.10028408231601495	0.10667074846691454	0.11234372954026099	0.10942845020132372	0.10639999080072347	0.10832643653252756	0.0	0.10882045485157198	0.01593348213808238	0.10924611863515712	0.10622085855640293	0.11035553479716684	0.10634797766549836	0.07631258981359745	0.1061380720657548	0.01856473799651974	0.10359508780057532	0.10335134618683608	0.10255965788344125	0.10736738266237765	0.08071512029059685	0.29971626881814295	0.301536967290415	0.31803763263017965	0.29433679181510386	0.28925847952715306	0.266152257641458	0.2583280329202503	0.2574238969042356	0.2863957853872602	0.2555965540031246	0.3047782384335245	0.31626702361641085	0.30701548616053487	0.30762246527239157	0.30934632728677386	0.31252960105088207	0.286220345167467	0.275406243739162	0.2936802674789074	0.2850337087257314
G4-C1	0.031235941918842876	0.11309933004899828	0.04841803520903869	0.04209620359687814	0.0999859759390224	0.04262149921524256	0.17969753144487616	0.013167465463461125	0.054141430876665786	0.12269682753367851	0.10210990362682495	0.07093542962193161	0.04834157063945571	0.1332231784803376	0.01409729079683504	0.050050014168189924	0.017003265968331963	0.10882045485157198	0.0	0.11627485769387544	0.05333969909959666	0.016702264416210467	0.010393806079719535	0.03369506773674877	0.050171191926835335	0.05045632406483041	0.12395382892554874	0.0352385673719992	0.06486458026738992	0.07966779250852717	0.04804408429591134	0.056858888177942914	0.3044705895139678	0.30629128798623995	0.32279195332600463	0.2990911125109288	0.29401280022297815	0.2953121412424673	0.2627211458842829	0.26217821731434643	0.29115010608308517	0.2656932816879914	0.30953255912934957	0.32102134431223583	0.3115697247741326	0.3143854743614383	0.3141006479825989	0.31800199728788736	0.2909746658632921	0.2801605641778442	0.2984345881747325	0.28978802939298504
G4-C10	0.11170029734563412	0.03207662976118598	0.09429903192733723	0.112951037592096	0.14226514701833054	0.11223390151761957	0.16316002147034825	0.12547610509469265	0.10889121798679623	0.015471135329704257	0.019648323516557667	0.10564571972307504	0.10548290257668758	0.10491409424632947	0.11479008769409811	0.11176162829349787	0.11366917461926243	0.01593348213808238	0.11627485769387544	0.0	0.1079638502758824	0.11490035397542349	0.11571717228994122	0.1117096150154156	0.08182701576103683	0.11149970941567205	0.014008477630111066	0.10583555099402846	0.10871298353675334	0.1079212952333585	0.11272902001229487	0.08622954623803623	0.3005467594019796	0.3023674578742516	0.3188681232140164	0.2951672823989406	0.2900889701109897	0.2669827482252948	0.25921555047471906	0.2582543874880724	0.28722627597109684	0.25642704458696136	0.30560872901736125	0.31709751420024757	0.30784597674437164	0.30845295585622823	0.3101768178706106	0.31336009163471884	0.28705083575130386	0.2762367343229987	0.29452969407451784	0.2858641993095681
G4-C2	0.027502854328040748	0.11360044256301349	0.08005029379750829	0.021282166305236088	0.10001290528580015	0.025268612750871576	0.17852287687479676	0.0624644106659526	0.024546035126424833	0.11626967862038536	0.10162004811863531	0.04244375779227997	0.008408026607848777	0.13111724719766776	0.04292714658163973	0.020345436694862225	0.04066683266487448	0.10924611863515712	0.05333969909959666	0.1079638502758824	0.0	0.04766600532766713	0.045047811889843754	0.02661738608795393	0.038094033892733796	0.01943529401911087	0.12076434052518463	0.024006108436732822	0.03487486786389856	0.04924899333330109	0.03841039691988984	0.03517851474336829	0.2990715929799172	0.3008922914521893	0.31739295679195406	0.29369211597687817	0.28861380368892753	0.29196966822452464	0.25730321336702994	0.25677922078029575	0.28575110954903454	0.2623508086700488	0.3041335625952989	0.3156223477781852	0.30637081032230934	0.31124308342572304	0.3087016514485484	0.3146595242699448	0.2855756693292415	0.27476156764379356	0.2930355916406819	0.2843890328589343
G4-C3	0.02884156755954511	0.1103484655797592	0.046960291076713255	0.04199208750557799	0.09861037684626085	0.0425173825239424	0.18085886600047063	0.025690867450308432	0.054237396696164356	0.12149456674052889	0.09953290123600231	0.07066877316116436	0.048471493919181624	0.12999774860875563	0.018176483316455563	0.0499458981054612	0.015488580030163006	0.10622085855640293	0.016702264416210467	0.11490035397542349	0.04766600532766713	0.0	0.016323507914211107	0.03419023914452052	0.04896874774027616	0.04879022997870375	0.12019164793039061	0.03183153873052507	0.06264652006552876	0.07893364508747455	0.04723506850960364	0.052678371388281874	0.2898167275289696	0.29159955397769427	0.30806234729391163	0.2844561865377043	0.2793589382379799	0.279978075854122	0.24840889809908515	0.24760009937644303	0.2765341161216345	0.2503592162996461	0.29485976113257767	0.306310674320488	0.29707807284781423	0.299137874984678	0.2993710419505059	0.30257325184067346	0.2763586759304128	0.2655824462399409	0.28387540624860297	0.27520991145508167
G4-C4	0.022982942051112207	0.11467220834952926	0.051831778722251885	0.034564667912629604	0.09988226862047721	0.03614790317498394	0.17939018363827786	0.01914960672870889	0.048215064569666344	0.11824981180476045	0.1037846154375931	0.06573384767084861	0.044505518459624575	0.13226063581167127	0.0076612151016001466	0.042583917227853846	0.010846865059656308	0.11035553479716684	0.010393806079719535	0.11571717228994122	0.045047811889843754	0.016323507914211107	0.0	0.0287055606621565	0.04561077881882325	0.041100817847108825	0.12459834549925278	0.028301538152965374	0.05790606770986897	0.07183365818245356	0.04251890323686134	0.0500415679994956	0.3015642680794167	0.30338496655168884	0.3198856318914535	0.29618479107637763	0.2911064787884269	0.2953872096764536	0.2597958888951009	0.2592718961655095	0.288243784648534	0.2657683504362635	0.30662623769479835	0.31903988923011406	0.3094293140036481	0.31466062487765195	0.31119432654804763	0.3180770657218738	0.28899321078117035	0.27725424300043583	0.2955282667401812	0.28688170798700524
G4-C5	0.007046952573682397	0.11066465156071796	0.0631557215140675	0.008849916713780806	0.09751416217146378	0.009794671280807797	0.17642806831966598	0.04341462523117946	0.0217638386814429	0.11255035544851184	0.0997770585059245	0.03892358264060649	0.0215946238069463	0.12952165940432236	0.023393279429179396	0.01747233986216848	0.021234171600983696	0.10634797766549836	0.03369506773674877	0.1117096150154156	0.02661738608795393	0.03419023914452052	0.0287055606621565	0.0	0.03231668018657508	0.01745848065133738	0.12142090152242113	0.009335988159996884	0.03298455353765302	0.04713741005863946	0.02761405879594097	0.03056348817404226	0.30294359828669987	0.30476429675897193	0.3212649620987367	0.2975641212836607	0.2924858089957099	0.29491680717887797	0.26117521855952686	0.26065122608707836	0.28962311485581715	0.265297947624402	0.30800556790208156	0.3194943530849678	0.31024281562909184	0.3141902223800763	0.31257365675533083	0.317606663224298	0.289447674636024	0.27863357295057617	0.2969075969474644	0.2882610381657169
G4-C9	0.03169896839309937	0.08055286913862737	0.05117763373997084	0.0326549638664481	0.09397105111405168	0.03196897002478259	0.17271993572649255	0.06096175996354083	0.03455755849858722	0.08129757059660032	0.06962383554716514	0.05117041059734778	0.03396137399861426	0.11450637854758881	0.03852726174306318	0.030876062250195208	0.036261903941031695	0.07631258981359745	0.050171191926835335	0.08182701576103683	0.038094033892733796	0.04896874774027616	0.04561077881882325	0.03231668018657508	0.0	0.03198962563737337	0.09065925060566175	0.029061065067160358	0.04344547267425935	0.05925596367957553	0.032017301250854516	0.01365952871563446	0.30204413089734133	0.30386482936961345	0.3203654947093782	0.29666465389430235	0.29158634160635166	0.2684801197206566	0.2605416218943026	0.2597517589262914	0.2887236474664588	0.25792441602518035	0.3071061005127231	0.31859488569560934	0.3093433482397334	0.3099503273515901	0.31167418936597246	0.3148574631300807	0.2885482072466658	0.27773410576121776	0.2960081295581061	0.2873615707763585
G4-D1	0.020872491310155315	0.11045474596097439	0.07991697795643488	0.009413490068108085	0.09566480548906521	0.016508569142383366	0.1750394005508619	0.05898003012607155	0.007551251387291629	0.11224220113392108	0.09946890419133385	0.025073310861506246	0.01767175874479682	0.12794492430826915	0.03816184853445324	0.003007612442187297	0.036236953533115804	0.1061380720657548	0.05045632406483041	0.11149970941567205	0.01943529401911087	0.04879022997870375	0.041100817847108825	0.01745848065133738	0.03198962563737337	0.0	0.12028263391013636	0.022510263664991148	0.017850554797332142	0.031112670841771505	0.03243968878515049	0.028595106692634868	0.2996929964036157	0.3015136948758878	0.31801436021565255	0.2943135194005766	0.28923520711262585	0.29351593800065257	0.2579246166764426	0.2574006242039942	0.28637251297273303	0.2638970784461767	0.3047549660189973	0.3171686175543131	0.3075580423278471	0.312789353201851	0.3093230548722467	0.31620579404607285	0.28712193910536926	0.275382971067492	0.2936569950643802	0.28501043628263273
G4-D10	0.11999197826586236	0.02868242824924098	0.09783686197337743	0.12197458309517098	0.14584136074143697	0.12143366770104719	0.1662562606296263	0.1289543979344895	0.11791476348987125	0.016098223941953243	0.022629655434248882	0.1153570062300806	0.11918282834240232	0.1075170656003202	0.12381363319717309	0.12078517379657287	0.12186264351609194	0.01856473799651974	0.12395382892554874	0.014008477630111066	0.12076434052518463	0.12019164793039061	0.12459834549925278	0.12142090152242113	0.09065925060566175	0.12028263391013636	0.0	0.11437766873764006	0.11692535175390802	0.11611472743873948	0.12092245221767588	0.09423199287508596	0.29874126217654695	0.300561960648819	0.3170626259885838	0.29336178517350786	0.28828347291412865	0.26517725099986217	0.25748656408425497	0.2565441181169283	0.2854207787456643	0.2546977298221024	0.3038032317919286	0.31529201697481496	0.3060404795189389	0.30664745863079573	0.30837132064517797	0.31155459440928623	0.2852453385258712	0.27450741944385415	0.2927052608373115	0.2840587022269926
G4-D2	0.006845780212063175	0.10788016364229147	0.06049699363501644	0.015248500703033931	0.09755518401852223	0.014951293646618248	0.1761721540908044	0.046144466626622596	0.026367435186535216	0.1089358786977959	0.09572217108854399	0.043881834789147325	0.020883144844640447	0.12505049593757242	0.02451752777766127	0.02277086245047814	0.021157536804988396	0.10359508780057532	0.0352385673719992	0.10583555099402846	0.024006108436732822	0.03183153873052507	0.028301538152965374	0.009335988159996884	0.029061065067160358	0.022510263664991148	0.11437766873764006	0.0	0.03552641782796764	0.05163622197525079	0.027179992056610387	0.02616214318214422	0.30027047936747936	0.3020911778397515	0.3185918431795161	0.29489100236444027	0.2898126900764895	0.2894690892023691	0.2585020996403064	0.25797810716785796	0.28694999593659665	0.2598502296478932	0.305332448982861	0.3168212341657473	0.30756969670987133	0.3087425044035674	0.3099005378361104	0.31308381160021864	0.28677455571680355	0.27596045403135566	0.29423447802824393	0.2855879192464965
