Eigvals	50
0.3790016531450001	0.3109572490670099	0.19866874850677996	0.10241811154744386	0.05658276806761754	0.03877384272843813	0.018451816353942413	0.012656814673271274	0.0027748101701747796	0.00013072982413876721	1.607752929904621e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	50
0.3382636722941373	0.2775331983991297	0.17731432008892373	0.09140943379530476	0.0505008217148782	0.03460613514859504	0.016468474764128927	0.011296363948283594	0.0024765524643327627	0.0001166779881422518	1.4349394143754024e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	50	50
G4-A1	-0.0051142566894257285	-0.0534013940593642	-9.800021058621796e-05	-0.025123485517830838	-0.0013285104935145953	0.016031192090519793	-0.02778963339062153	0.0017684682733343639	0.005028448774720892	-0.0006081345820557557	-6.306522504323197e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G4-A10	-0.0003004964212683957	-0.03395819479539909	-0.016138976931587574	0.012555951835728985	0.005280387315793062	-0.0046398100907904935	-0.011222913964619951	0.015213307376690926	0.0019618594409224334	-0.0010839953987770265	3.5057950975127814e-05	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G4-A11	0.004077499892963917	-0.07186211743088149	-0.039591631440795735	0.048328090938673365	-0.015383630504070185	0.013462333710468144	0.02051310149300681	-0.005801458996572585	-0.0024021018527142436	2.6582882642514128e-05	-7.224912343625163e-06	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G4-A2	-0.0003004964212683717	-0.033958194795398966	-0.016138976931587435	0.012555951835729074	0.005280387315793106	-0.0046398100907900875	-0.011222913964619916	0.01521330737669105	0.0019618594409226715	-0.0010839953987760232	3.5057950976799186e-05	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G4-A4	-0.08540397492006598	0.15396324178458556	0.15719840463324267	0.07401195701919597	-0.047246699034353454	-0.0039039169591191763	0.010161125854053425	0.005621334624108407	0.0005367674161040286	0.0005198657727720922	-1.96161710245393e-05	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G4-A5	-0.16305719843259908	-0.06099022924123178	0.11181881802129232	-0.020306010191397956	-0.08028485006697432	-0.03279042901191022	-0.05066049933403753	0.008961445052456607	-0.030462749243952425	0.0001127429036793955	-8.097394571509731e-05	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G4-A6	-0.3308517586604074	0.2934977097513774	-0.07479118012594026	-0.014901741812748876	-0.01460655960895551	0.010960198892705131	0.021942765332315657	-0.013975186831542407	-0.005019433056888384	0.00013508956410372095	-1.2517810301806013e-05	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G4-A7	-0.0003004964212683218	-0.03395819479539895	-0.016138976931587497	0.01255595183572905	0.005280387315793039	-0.004639810090790301	-0.011222913964619932	0.015213307376690887	0.001961859440922581	-0.0010839953987757571	3.505795097849625e-05	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G4-B1	0.05456084776273858	0.09643140964553854	0.032117147011178855	0.0629426281437943	0.09179824317210204	0.06723525150773502	-0.02000826334717072	0.014903261584611862	-0.01678052174192921	0.0004192927248313748	-0.00010192984047126158	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G4-B10	-0.0003004964212683175	-0.03395819479539895	-0.01613897693158748	0.01255595183572905	0.005280387315793092	-0.004639810090790251	-0.01122291396461991	0.015213307376690941	0.001961859440922563	-0.0010839953987762617	3.5057950976808985e-05	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
