	G4-A1	G4-A10	G4-A11	G4-A2	G4-A4	G4-A5	G4-A6	G4-A7	G4-B1	G4-B10	G4-B11	G4-B2	G4-B3	G4-B4	G4-B5	G4-B6	G4-B7	G4-B9	G4-C1	G4-C10	G4-C2	G4-C3	G4-C4	G4-C5	G4-C9	G4-D1	G4-D10	G4-D2	G4-D3	G4-D4	G4-D5	G4-D9	G4-J1	G4-J2	G4-J4	G4-J5	G4-K1	G4-K2	G4-K3	G4-K4	G4-K5	G4-L1	G4-L3	G4-L4	G4-L5	G4-M1	G4-M2	G4-M3	G4-M4	G4-M5
G4-J4	0.78	0.88	0.9371428571428572	0.72	0.84	0.7857142857142857	0.8371428571428572	0.8714285714285714	0.8142857142857143	0.8457142857142858	0.86	0.7628571428571429	0.8628571428571429	0.8714285714285714	0.8057142857142857	0.7514285714285714	0.8714285714285714	0.9085714285714286	0.8	0.8857142857142857	0.8485714285714285	0.82	0.84	0.8028571428571428	0.84	0.7571428571428571	0.9085714285714286	0.8428571428571429	0.8628571428571429	0.7657142857142857	0.8	0.8228571428571428	0.09142857142857143	0.07428571428571429	0.0	0.06857142857142857	0.5114285714285715	0.11142857142857143	0.13714285714285715	0.05142857142857143	0.12	0.13714285714285715	0.10571428571428572	0.4257142857142857	0.045714285714285714	0.41714285714285715	0.16285714285714287	0.13714285714285715	0.14	0.07142857142857142
G4-J5	0.7742857142857142	0.8771428571428571	0.9342857142857143	0.7171428571428572	0.84	0.78	0.8371428571428572	0.8685714285714285	0.8142857142857143	0.8428571428571429	0.8571428571428571	0.76	0.8571428571428571	0.8657142857142858	0.8028571428571428	0.7485714285714286	0.8685714285714285	0.9057142857142857	0.7942857142857143	0.8828571428571429	0.8457142857142858	0.82	0.84	0.8	0.8371428571428572	0.7542857142857143	0.9057142857142857	0.84	0.86	0.7628571428571429	0.7942857142857143	0.82	0.025714285714285714	0.054285714285714284	0.06857142857142857	0.0	0.5085714285714286	0.04857142857142857	0.17142857142857143	0.09142857142857143	0.18285714285714286	0.16857142857142857	0.05714285714285714	0.42	0.054285714285714284	0.4057142857142857	0.14285714285714285	0.07428571428571429	0.07714285714285714	0.017142857142857144
G4-K1	0.7457142857142857	0.5257142857142857	0.7571428571428571	0.6857142857142857	0.8085714285714286	0.7457142857142857	0.8057142857142857	0.8285714285714286	0.7828571428571428	0.5371428571428571	0.5428571428571428	0.7171428571428572	0.8257142857142857	0.82	0.7742857142857142	0.7171428571428572	0.8371428571428572	0.5428571428571428	0.7657142857142857	0.5628571428571428	0.8142857142857143	0.7885714285714286	0.8085714285714286	0.7657142857142857	0.7028571428571428	0.7257142857142858	0.5542857142857143	0.7942857142857143	0.8228571428571428	0.7342857142857143	0.7628571428571429	0.72	0.5114285714285715	0.5114285714285715	0.5114285714285715	0.5085714285714286	0.0	0.5114285714285715	0.5114285714285715	0.5085714285714286	0.43142857142857144	0.5114285714285715	0.5114285714285715	0.19428571428571428	0.5114285714285715	0.18285714285714286	0.4085714285714286	0.5114285714285715	0.5114285714285715	0.5114285714285715
G4-K2	0.78	0.88	0.9371428571428572	0.72	0.84	0.7857142857142857	0.8371428571428572	0.8714285714285714	0.8142857142857143	0.8457142857142858	0.86	0.7628571428571429	0.8628571428571429	0.8714285714285714	0.8057142857142857	0.7514285714285714	0.8714285714285714	0.9085714285714286	0.8	0.8857142857142857	0.8485714285714285	0.82	0.84	0.8028571428571428	0.84	0.7571428571428571	0.9085714285714286	0.8428571428571429	0.8628571428571429	0.7657142857142857	0.8	0.8228571428571428	0.025714285714285714	0.08857142857142856	0.11142857142857143	0.04857142857142857	0.5114285714285715	0.0	0.21428571428571427	0.14	0.22857142857142856	0.21142857142857144	0.07428571428571429	0.4257142857142857	0.07714285714285714	0.4085714285714286	0.1457142857142857	0.025714285714285714	0.037142857142857144	0.04857142857142857
G4-K3	0.78	0.88	0.9371428571428572	0.72	0.84	0.7857142857142857	0.8371428571428572	0.8714285714285714	0.8142857142857143	0.8457142857142858	0.86	0.7628571428571429	0.8628571428571429	0.8714285714285714	0.8057142857142857	0.7514285714285714	0.8714285714285714	0.9085714285714286	0.8	0.8857142857142857	0.8485714285714285	0.82	0.84	0.8028571428571428	0.84	0.7571428571428571	0.9085714285714286	0.8428571428571429	0.8628571428571429	0.7657142857142857	0.8	0.8228571428571428	0.19428571428571428	0.1457142857142857	0.13714285714285715	0.17142857142857143	0.5114285714285715	0.21428571428571427	0.0	0.09142857142857143	0.09714285714285714	0.005714285714285714	0.19142857142857142	0.4257142857142857	0.18285714285714286	0.4085714285714286	0.24571428571428572	0.24	0.24285714285714285	0.1742857142857143
G4-K4	0.7742857142857142	0.8771428571428571	0.9342857142857143	0.7171428571428572	0.84	0.78	0.8371428571428572	0.8685714285714285	0.8142857142857143	0.8428571428571429	0.8571428571428571	0.76	0.8571428571428571	0.8657142857142858	0.8028571428571428	0.7485714285714286	0.8685714285714285	0.9057142857142857	0.7942857142857143	0.8828571428571429	0.8457142857142858	0.82	0.84	0.8	0.8371428571428572	0.7542857142857143	0.9057142857142857	0.84	0.86	0.7628571428571429	0.7942857142857143	0.82	0.11714285714285715	0.07142857142857142	0.05142857142857143	0.09142857142857143	0.5085714285714286	0.14	0.09142857142857143	0.0	0.09142857142857143	0.09142857142857143	0.11428571428571428	0.42	0.09428571428571429	0.4057142857142857	0.15714285714285714	0.1657142857142857	0.16857142857142857	0.1
G4-K5	0.7742857142857142	0.8	0.8571428571428571	0.7142857142857143	0.8371428571428572	0.7742857142857142	0.8342857142857143	0.8571428571428571	0.8114285714285714	0.7657142857142857	0.78	0.7457142857142857	0.8542857142857143	0.8485714285714285	0.8028571428571428	0.7457142857142857	0.8657142857142858	0.8285714285714286	0.7942857142857143	0.8057142857142857	0.8428571428571429	0.8171428571428572	0.8371428571428572	0.7942857142857143	0.76	0.7542857142857143	0.8285714285714286	0.8228571428571428	0.8514285714285714	0.7628571428571429	0.7914285714285715	0.7457142857142857	0.20857142857142857	0.16	0.12	0.18285714285714286	0.43142857142857144	0.22857142857142856	0.09714285714285714	0.09142857142857143	0.0	0.09714285714285714	0.2057142857142857	0.3457142857142857	0.1657142857142857	0.3342857142857143	0.16857142857142857	0.2542857142857143	0.2571428571428571	0.18857142857142858
G4-L1	0.78	0.88	0.9371428571428572	0.72	0.84	0.7857142857142857	0.8371428571428572	0.8714285714285714	0.8142857142857143	0.8457142857142858	0.86	0.7628571428571429	0.8628571428571429	0.8714285714285714	0.8057142857142857	0.7514285714285714	0.8714285714285714	0.9085714285714286	0.8	0.8857142857142857	0.8485714285714285	0.82	0.84	0.8028571428571428	0.84	0.7571428571428571	0.9085714285714286	0.8428571428571429	0.8628571428571429	0.7657142857142857	0.8	0.8228571428571428	0.19142857142857142	0.14285714285714285	0.13714285714285715	0.16857142857142857	0.5114285714285715	0.21142857142857144	0.005714285714285714	0.09142857142857143	0.09714285714285714	0.0	0.18857142857142858	0.4257142857142857	0.18285714285714286	0.4085714285714286	0.24571428571428572	0.23714285714285716	0.24	0.17142857142857143
G4-L3	0.7771428571428571	0.88	0.9371428571428572	0.72	0.84	0.7828571428571428	0.8371428571428572	0.8714285714285714	0.8142857142857143	0.8457142857142858	0.86	0.7628571428571429	0.86	0.8685714285714285	0.8028571428571428	0.7514285714285714	0.8714285714285714	0.9085714285714286	0.7971428571428572	0.8857142857142857	0.8485714285714285	0.82	0.84	0.8028571428571428	0.84	0.7542857142857143	0.9085714285714286	0.8428571428571429	0.8628571428571429	0.7628571428571429	0.7971428571428572	0.8228571428571428	0.05142857142857143	0.045714285714285714	0.10571428571428572	0.05714285714285714	0.5114285714285715	0.07428571428571429	0.19142857142857142	0.11428571428571428	0.2057142857142857	0.18857142857142858	0.0	0.4228571428571429	0.10571428571428572	0.4085714285714286	0.1457142857142857	0.09142857142857143	0.11142857142857143	0.04285714285714286
G4-L4	0.6628571428571428	0.5628571428571428	0.6857142857142857	0.5857142857142857	0.72	0.6371428571428571	0.7742857142857142	0.7342857142857143	0.7	0.5428571428571428	0.56	0.6942857142857143	0.7457142857142857	0.7857142857142857	0.7171428571428572	0.6428571428571429	0.8085714285714286	0.5857142857142857	0.6657142857142857	0.5285714285714286	0.7257142857142858	0.6857142857142857	0.7028571428571428	0.66	0.6742857142857143	0.6371428571428571	0.6028571428571429	0.7228571428571429	0.7171428571428572	0.6257142857142857	0.6742857142857143	0.72	0.4228571428571429	0.4257142857142857	0.4257142857142857	0.42	0.19428571428571428	0.4257142857142857	0.4257142857142857	0.42	0.3457142857142857	0.4257142857142857	0.4228571428571429	0.0	0.4228571428571429	0.08857142857142856	0.28	0.4257142857142857	0.4257142857142857	0.4257142857142857
G4-L5	0.7771428571428571	0.88	0.9371428571428572	0.72	0.84	0.7828571428571428	0.8371428571428572	0.8714285714285714	0.8142857142857143	0.8457142857142858	0.86	0.7628571428571429	0.86	0.8685714285714285	0.8028571428571428	0.7514285714285714	0.8714285714285714	0.9085714285714286	0.7971428571428572	0.8857142857142857	0.8485714285714285	0.82	0.84	0.8028571428571428	0.84	0.7542857142857143	0.9085714285714286	0.8428571428571429	0.8628571428571429	0.7628571428571429	0.7971428571428572	0.8228571428571428	0.06285714285714286	0.08	0.045714285714285714	0.054285714285714284	0.5114285714285715	0.07714285714285714	0.18285714285714286	0.09428571428571429	0.1657142857142857	0.18285714285714286	0.10571428571428572	0.4228571428571429	0.0	0.4228571428571429	0.16857142857142857	0.10285714285714286	0.10571428571428572	0.06857142857142857
G4-M1	0.6942857142857143	0.5257142857142857	0.7057142857142857	0.6342857142857142	0.7571428571428571	0.6942857142857143	0.7742857142857142	0.7771428571428571	0.7285714285714285	0.5371428571428571	0.5428571428571428	0.6942857142857143	0.7742857142857142	0.7857142857142857	0.7228571428571429	0.6657142857142857	0.8085714285714286	0.5485714285714286	0.7142857142857143	0.5228571428571429	0.7628571428571429	0.7371428571428571	0.7571428571428571	0.7142857142857143	0.6742857142857143	0.6742857142857143	0.5657142857142857	0.7428571428571429	0.7714285714285715	0.6828571428571428	0.7114285714285714	0.72	0.4085714285714286	0.4085714285714286	0.41714285714285715	0.4057142857142857	0.18285714285714286	0.4085714285714286	0.4085714285714286	0.4057142857142857	0.3342857142857143	0.4085714285714286	0.4085714285714286	0.08857142857142856	0.4228571428571429	0.0	0.26285714285714284	0.4085714285714286	0.4085714285714286	0.4085714285714286
G4-M2	0.7028571428571428	0.7771428571428571	0.7914285714285715	0.6428571428571429	0.7657142857142857	0.7028571428571428	0.7742857142857142	0.7857142857142857	0.74	0.7571428571428571	0.7742857142857142	0.6942857142857143	0.7828571428571428	0.7885714285714286	0.7314285714285714	0.6742857142857143	0.8085714285714286	0.8	0.7228571428571429	0.7428571428571429	0.7714285714285715	0.7457142857142857	0.7657142857142857	0.7228571428571429	0.7085714285714285	0.6828571428571428	0.8171428571428572	0.7514285714285714	0.78	0.6914285714285714	0.72	0.7228571428571429	0.1457142857142857	0.1457142857142857	0.16285714285714287	0.14285714285714285	0.4085714285714286	0.1457142857142857	0.24571428571428572	0.15714285714285714	0.16857142857142857	0.24571428571428572	0.1457142857142857	0.28	0.16857142857142857	0.26285714285714284	0.0	0.15714285714285714	0.16	0.1457142857142857
G4-M3	0.78	0.88	0.9371428571428572	0.72	0.84	0.7857142857142857	0.8371428571428572	0.8714285714285714	0.8142857142857143	0.8457142857142858	0.86	0.7628571428571429	0.8628571428571429	0.8714285714285714	0.8057142857142857	0.7514285714285714	0.8714285714285714	0.9085714285714286	0.8	0.8857142857142857	0.8485714285714285	0.82	0.84	0.8028571428571428	0.84	0.7571428571428571	0.9085714285714286	0.8428571428571429	0.8628571428571429	0.7657142857142857	0.8	0.8228571428571428	0.05142857142857143	0.10571428571428572	0.13714285714285715	0.07428571428571429	0.5114285714285715	0.025714285714285714	0.24	0.1657142857142857	0.2542857142857143	0.23714285714285716	0.09142857142857143	0.4257142857142857	0.10285714285714286	0.4085714285714286	0.15714285714285714	0.0	0.02	0.06571428571428571
G4-M4	0.78	0.88	0.9371428571428572	0.72	0.84	0.7857142857142857	0.8371428571428572	0.8714285714285714	0.8142857142857143	0.8457142857142858	0.86	0.7628571428571429	0.8628571428571429	0.8714285714285714	0.8057142857142857	0.7514285714285714	0.8714285714285714	0.9085714285714286	0.8	0.8857142857142857	0.8485714285714285	0.82	0.84	0.8028571428571428	0.84	0.7571428571428571	0.9085714285714286	0.8428571428571429	0.8628571428571429	0.7657142857142857	0.8	0.8228571428571428	0.06285714285714286	0.12571428571428572	0.14	0.07714285714285714	0.5114285714285715	0.037142857142857144	0.24285714285714285	0.16857142857142857	0.2571428571428571	0.24	0.11142857142857143	0.4257142857142857	0.10571428571428572	0.4085714285714286	0.16	0.02	0.0	0.08571428571428572
G4-M5	0.78	0.88	0.9371428571428572	0.72	0.84	0.7857142857142857	0.8371428571428572	0.8714285714285714	0.8142857142857143	0.8457142857142858	0.86	0.7628571428571429	0.8628571428571429	0.8714285714285714	0.8057142857142857	0.7514285714285714	0.8714285714285714	0.9085714285714286	0.8	0.8857142857142857	0.8485714285714285	0.82	0.84	0.8028571428571428	0.84	0.7571428571428571	0.9085714285714286	0.8428571428571429	0.8628571428571429	0.7657142857142857	0.8	0.8228571428571428	0.02857142857142857	0.04	0.07142857142857142	0.017142857142857144	0.5114285714285715	0.04857142857142857	0.1742857142857143	0.1	0.18857142857142858	0.17142857142857143	0.04285714285714286	0.4257142857142857	0.06857142857142857	0.4085714285714286	0.1457142857142857	0.06571428571428571	0.08571428571428572	0.0
