Eigvals	24
0.11578163251837639	0.0340014384928497	0.029329543724173394	0.018521573727204227	0.012692091035520518	0.00655987789742093	0.004304236469933388	0.0036535341429094967	0.0027611775152888984	0.0021620719080377325	0.0014658624041195708	0.000802577764731317	0.0005931732445520052	0.000366529773196316	0.00023249676133721637	0.00011221635678991971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	24
0.496192747829772	0.14571626629339793	0.12569443508909958	0.07937589375736721	0.05439311391313292	0.028112955125524454	0.018446198027017722	0.015657553847087315	0.011833278118094663	0.009265756387435023	0.006282087049731342	0.0034395202223971274	0.0025420980491585848	0.0015707967781058672	0.0009963860792092918	0.00048091343346880953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	24	24
G3-PF1	-0.009335944519854726	0.14062867654022776	0.03791330612036617	-0.019720822464305045	-0.030017358668091142	0.004453025782805935	0.009273618505805426	-0.0013541302815506947	-0.0048086331728710305	0.001783851421515787	0.0006234537042530837	-0.0013707891820216474	0.00378248862773799	-1.1330108180549486e-05	-0.0016166448392560275	0.0002903833862831998	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-PF10	-0.03523033826932624	-0.029009873076814068	0.0511155856576602	0.012361448252185102	-0.023630689140728755	-0.00947590823473421	0.0002045878606986741	-0.015561392551442245	0.003947026122364646	-0.0033951688671396483	0.00806222619844562	-0.006442297294822513	-0.0015155465059773032	-0.005720416382258429	0.002818111218928018	-0.0021772823416635273	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-PF11	-0.02992607606710723	-0.026082118556550068	-0.024086963353386642	-0.02363757045007676	-0.00499378438053917	0.028690233261725658	0.004949097032806383	0.00042407164073223955	-0.0014616933853656726	0.0009694851030708543	-0.01985167977715056	-0.006694898870324275	0.00021199747116618946	-0.0013454357485747045	0.001259196968100902	0.0007642791628049795	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-PF12	-0.014346799044522346	-0.03211977041043725	0.0653632343404017	0.001434642873396302	-0.026706699743395828	-0.0007378344565943808	-0.003839340321995967	-0.0019264436780911504	-0.014719457580712528	0.012639805031678011	-0.005852671751855969	-0.0008440010867743434	-0.011766527562902585	0.003291733449020229	0.0029605399405254035	0.0038437028876669144	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-PF13	-0.01082894557309317	-0.0032285519863046517	-0.0309130293041684	-0.0169826229318048	0.019118467643138515	0.005955480578933542	-0.000512268851610681	-0.02067819806450666	-0.020732319273765117	-0.013276069322657971	0.006808137197164621	0.008318371579728931	-0.0028792953235498597	-0.0004623159169410168	0.0048545675230123484	-0.0007006207133693992	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-PF14	-0.045893507604374766	-0.00412102454159787	-0.027848069037309384	0.00467973987053611	-0.01744973043493124	0.014198289008009506	-0.007014714537878542	-0.005468090374621376	0.006607628665632093	-0.006606403665670109	0.0013181077982529056	-0.006108600146699578	0.0020277307159377684	0.0024180797069056808	0.0051928038996358955	-0.0025341218673763776	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-PF2	0.11166774565768504	-0.018864444942330093	0.07509192953698943	-0.049336002434056316	0.04696953678482327	0.018015175789271243	0.01765874896206884	0.00015390056461715463	-0.0007482119994593412	-0.00700919568744437	-0.005646919777283691	-0.00017195469535601467	0.0045995657226694416	-0.0013245003553935463	-0.0006299152446015712	-0.0010388506233482788	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-PF3	0.002652860795495836	-0.018184389865556403	-0.011328954704024681	-0.001154171468923907	0.018042619921581345	0.009185720726298002	-0.006807464748219536	0.03373331429118983	-0.0075814813304831	-0.017040398508862003	0.013003932567787924	0.0004205246158937584	-0.003295937188736248	-0.0011488265080476486	-0.0005620656286403406	0.0029026614998405973	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-PF4	-0.04334915298668248	-0.012155768543114261	-0.041115894811469746	-0.006154102953635707	-0.016497546243442785	0.01685231211048045	-0.004277834523837884	-0.011741678332212468	0.01270721267104544	-0.00399503818046124	-0.002651218104397119	0.010581447414799069	-0.0021622287823444973	0.0011348510991680363	-0.005246550616852879	0.0008300064427378247	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-PF5	-0.035229852265918	-0.015107736742266053	0.0011780692348941327	-0.0015731354483030076	0.00014468291244639457	3.916993214048317e-05	0.016460594749524642	-0.010851740933194642	0.0007555908181137863	0.0008276184269834879	0.003632350820055009	0.005239237340862476	-0.007483215172566791	-0.0004182262109634606	-0.005195791112273372	-0.004597192029614766	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-PF6	0.02159163648231291	0.002600084158295496	-0.005374373596941138	-0.023393590478695443	0.04356066104880171	-0.001983348929094438	-0.02373127136722004	-0.020105781976347225	0.002460660556554294	0.01800859541220857	0.014870124917179142	-0.008407154347791402	0.001347528530720965	0.003022347535484895	-0.0028269564189907213	0.0016347365492660095	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-PF7	0.2483897661916464	-0.013082635025704743	-0.05512453354140585	-0.03234338489843158	-0.04380965124186396	-0.023095405038727403	-0.005320161738069364	-0.0010806127009513485	-0.001001296252447445	-0.0016586442022107442	-0.0014348674807392028	-0.001220997941921452	-0.00010604225586490142	-0.0008672632786038977	-0.000289494043874979	6.166228405737496e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3-PF8	0.1409366201646157	0.02996783198571709	0.0013719423611206433	0.10697375487523672	0.015553981688357138	0.02098171953348179	0.007156996339752806	-0.004177151422987629	-0.000292626836662733	-0.0008961554184270677	-8.870248035020839e-05	-0.0013993334395974604	-0.0017284643957928226	0.0017805839352384454	1.7152594266890554e-05	-5.7482126005411904e-05	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
